onset	duration	sample	trial_type	response_time	stim_file	value
633.8600000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
634.6600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
636.7620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
637.2860000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
639.3980000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
639.9420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
640.0140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
642.1000000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
642.8100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
642.8840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
644.9680000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
645.6980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
645.7700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
647.8540000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
