onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
273.5120000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
274.3120000000	n/a	n/a	Trn No Response	n/a	n/a	S105
276.4140000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
277.0700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
277.1300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
279.2160000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
279.9060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
279.9660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
282.0520000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
282.7220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
282.7840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
284.8700000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
285.3980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
285.4700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
287.5560000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
288.1700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
288.2400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
290.3240000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
290.9300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
290.9920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
293.0760000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
293.7580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
293.8260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
295.9120000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
296.4980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
296.5620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
298.6480000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
299.3340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
299.3980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
301.4820000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
302.0620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
