onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
1025.3400000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1025.8500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1025.9240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1028.0080000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1028.4620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1028.5260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1030.6100000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1031.1580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1031.2280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1033.3120000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1033.9260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1033.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1036.0820000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1036.7580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1036.8160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1038.9000000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1039.4140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1039.4840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1041.5700000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1042.3300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1042.4020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1044.4880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1045.2700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1045.3380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1047.4240000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1048.2240000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1050.3260000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1050.9260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1050.9920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1053.0780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1053.5940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1053.6620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1055.7460000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1056.2940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1056.3640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1058.4480000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1059.1260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1059.2000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1061.2840000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1061.9740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1062.0340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1064.1200000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1064.8420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1064.9040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1066.9880000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1067.6260000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
1069.7240000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1070.4220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1070.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1072.5760000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1073.1580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1073.2260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1075.3120000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1076.1120000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1078.2140000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1078.7580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1078.8300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1080.9160000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1081.5180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1081.5840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1083.6680000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1084.1300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1084.2020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1086.2860000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1086.9780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1087.0380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1089.1220000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1089.7380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1089.8060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1091.8900000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1092.4380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1092.5080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1094.5940000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1095.3340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1095.3940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1097.4780000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1098.0380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1098.0960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1100.1800000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1100.7180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1100.7820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1102.8660000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1103.6340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1103.7000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1105.7840000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1106.2780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1106.3360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1108.4200000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1109.0340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1109.1040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1111.1900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1111.6700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1111.7400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1113.8240000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1114.5000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1114.5760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1116.6600000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1117.4000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1117.4600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1119.5460000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1120.1680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1120.2300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1122.3140000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1122.8680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1122.9320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1125.0160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1125.4560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1125.5160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1127.6020000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1128.2400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1128.3020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1130.3880000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1130.9880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1131.0540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1133.1400000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1133.8520000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
1135.9580000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1136.6080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1136.6760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1138.7600000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1139.3400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1139.4100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1141.4960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1142.0040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1142.0620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1144.1480000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1144.6840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1144.7480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1146.8340000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1147.6320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1147.7000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1149.7860000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1150.5860000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1152.6880000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1153.1800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1153.2380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1155.3220000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1155.6880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1155.7560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1157.8420000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1158.4240000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
1160.5260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1160.9840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1161.0440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1163.1280000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1163.6120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1163.6800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1165.7640000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1166.1960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1166.2640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1168.3500000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1168.8280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1168.9000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1170.9840000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1171.5000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1171.5680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1173.6540000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1174.1680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1174.2380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1176.3220000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1176.8840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1176.9560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1179.0420000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1179.5680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1179.6420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1181.7260000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1182.0600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1182.1260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1184.2120000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1184.8480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1184.9120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1186.9980000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1187.5720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1187.6320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1189.7160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1190.1000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1190.1660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1192.2520000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1192.6960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1192.7680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1194.8540000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1195.2480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1195.3200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1197.4060000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1197.8680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1197.9380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1200.0240000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1200.5080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1200.5740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1202.6600000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1203.2760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1203.3440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1205.4280000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1205.8600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1205.9280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1208.0140000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1208.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1208.5140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1210.5980000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1211.3980000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1213.5000000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1213.9960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1214.0680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1216.1520000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1216.5840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1216.6540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1218.7380000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1219.1520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1219.2220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1221.3060000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1221.7480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1221.8080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1223.8920000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1224.3360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1224.4100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1226.4940000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1227.0000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1227.0620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1229.1460000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1229.5520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1229.6140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1231.6980000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1232.2240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1232.2820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1234.3660000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1234.8440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1234.9180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1237.0020000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1237.4160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1237.4860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1239.5700000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1239.9880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1240.0540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1242.1400000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1242.5760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1242.6400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1244.7240000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1245.1640000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
1247.2600000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
