onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
65.9780000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
67.5540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
69.6980000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
71.2480000000	n/a	n/a	Trn No Response	n/a	n/a	S105
73.3980000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
74.9480000000	n/a	n/a	Trn No Response	n/a	n/a	S105
77.0260000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
78.5760000000	n/a	n/a	Trn No Response	n/a	n/a	S105
80.6460000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
82.1960000000	n/a	n/a	Trn No Response	n/a	n/a	S105
84.2680000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
85.8180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
87.9040000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
89.4540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
91.5380000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
93.0880000000	n/a	n/a	Trn No Response	n/a	n/a	S105
95.1680000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
96.7180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
98.7900000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
100.3400000000	n/a	n/a	Trn No Response	n/a	n/a	S105
494.4400000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
495.2420000000	n/a	n/a	Trn No Response	n/a	n/a	S105
497.3600000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
498.1600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
500.2620000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
500.8060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
500.8780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
502.9640000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
503.7640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
505.8660000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
506.3740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
506.4320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
508.5180000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
509.1340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
509.2020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
511.2860000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
511.7780000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
513.8880000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
514.4340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
514.5060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
516.5900000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
517.1900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
517.2580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
519.3420000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
519.8220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
519.8940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
521.9780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
522.5300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
522.5960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
524.6800000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
525.2580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
525.3300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
527.4160000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
527.9060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
527.9660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
530.0520000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
530.5020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
530.5680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
532.6540000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
533.3620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
533.4200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
535.5060000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
535.9820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
536.0380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
538.1240000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
538.5580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
538.6240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
540.7100000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
541.2700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
541.3420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
543.4280000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
544.1780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
544.2460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
546.3300000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
546.7980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
546.8640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
548.9480000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
549.3540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
549.4160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
551.5000000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
552.0660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
552.1340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
554.2200000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
554.6860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
554.7540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
556.8380000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
557.1980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
557.2560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
559.3400000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
