onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
410.6120000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
411.4120000000	n/a	n/a	Trn No Response	n/a	n/a	S105
413.5300000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
414.3300000000	n/a	n/a	Trn No Response	n/a	n/a	S105
416.4320000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
417.2160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
417.2840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
419.3680000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
420.1680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
422.2700000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
422.9960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
423.0540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
425.1400000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
425.5240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
425.5900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
427.6740000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
428.4640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
428.5260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
430.6100000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
431.4100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
433.5120000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
434.1280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
434.1960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
436.2820000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
437.0820000000	n/a	n/a	Trn No Response	n/a	n/a	S105
439.1840000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
439.7560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
439.8180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
441.9020000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
442.4640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
442.5360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
444.6220000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
445.1320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
445.2040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
447.2900000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
447.9560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
448.0240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
450.1080000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
450.6600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
450.7260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
452.8100000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
453.2880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
453.3620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
455.4460000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
455.9600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
456.0300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
458.1140000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
458.9120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
458.9820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
461.0680000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
461.7160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
461.7840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
463.8700000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
464.2640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
464.3360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
466.4220000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
466.9040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
466.9720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
469.0560000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
469.4800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
469.5400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
471.6260000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
