onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
25.2440000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
26.0680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
28.2120000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
29.0120000000	n/a	n/a	Trn No Response	n/a	n/a	S105
561.0380000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
561.8380000000	n/a	n/a	Trn No Response	n/a	n/a	S105
563.9400000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
564.7400000000	n/a	n/a	Trn No Response	n/a	n/a	S105
566.8420000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
567.2800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
567.3420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
569.4260000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
570.0400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
570.1100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
572.1960000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
572.7320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
572.7960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
574.8820000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
575.4920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
575.5640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
577.6500000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
578.2160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
578.2840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
580.3680000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
580.9160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
580.9860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
583.0700000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
583.6920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
583.7540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
585.8400000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
586.3800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
586.4400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
588.5240000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
589.1440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
589.2080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
591.2940000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
591.8120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
591.8780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
593.9620000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
594.6600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
594.7300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
596.8140000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
597.2600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
597.3320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
599.4160000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
599.8280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
599.9000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
