onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
511.1760000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
512.7260000000	n/a	n/a	Trn No Response	n/a	n/a	S105
514.8280000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
516.2080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
516.2800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
518.3640000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
519.8380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
519.8980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
521.9840000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
522.5380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
522.6020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
524.6860000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
525.2700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
525.3360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
527.4220000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
528.1780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
528.2400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
530.3240000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
531.0580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
531.1240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
533.2100000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
534.3940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
534.4600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
536.5460000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
537.3740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
537.4460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
539.5300000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
540.4540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
540.5140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
542.6000000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
543.3260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
543.3840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
545.4680000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
546.9700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
547.0360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
549.1220000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
549.8220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
549.8880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
551.9740000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
552.7300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
552.7900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
554.8760000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
556.2300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
556.2940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
558.3780000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
559.0980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
559.1620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
561.2480000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
562.2060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
562.2640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
564.3500000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
565.9000000000	n/a	n/a	Trn No Response	n/a	n/a	S105
568.0020000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
568.7380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
568.8040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
570.8880000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
571.5420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
571.6060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
573.6900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
574.8380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
574.9080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
576.9920000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
577.7140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
577.7760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
579.8620000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
581.1140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
581.1800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
