onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
532.6920000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
533.3520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
533.4240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
535.5100000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
535.9260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
535.9940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
538.0780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
538.5020000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
540.6140000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
541.1460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
541.2140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
543.2980000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
543.7500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
543.8160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
545.9000000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
546.4180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
546.4840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
548.5700000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
549.1980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
549.2700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
551.3560000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
551.8980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
551.9560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
554.0400000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
554.6180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
554.6900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
556.7760000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
557.1340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
557.1920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
559.2780000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
559.7700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
559.8280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
561.9140000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
562.3740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
562.4460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
564.5320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
565.0860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
565.1500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
567.2340000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
567.6100000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
569.7200000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
570.3740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
570.4360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
572.5220000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
573.0660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
573.1380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
575.2240000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
575.8300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
577.9420000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
578.5180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
578.5760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
580.6600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
581.0460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
581.1120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
583.1960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
583.5820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
583.6460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
585.7320000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
586.0820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
586.1480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
588.2340000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
588.7020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
588.7680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
590.8520000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
591.4420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
591.5020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
593.5880000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
594.1540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
594.2220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
596.3060000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
596.8820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
596.9400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
599.0260000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
599.5300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
599.5920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
601.6780000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
602.1540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
602.2280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
604.3120000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
604.7940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
604.8620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
606.9480000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
607.5300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
607.5980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
609.6840000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
610.1580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
610.2160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
612.3020000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
612.7260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
612.7860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
614.8700000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
615.2140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
615.2700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
617.3560000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
617.8380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
617.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
619.9920000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
620.3260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
620.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
622.4760000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
622.8780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
622.9440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
625.0280000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
625.7140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
625.7780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
627.8640000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
628.2940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
628.3640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
630.4500000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
631.0140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
631.0820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
633.1680000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
633.5980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
633.6680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
635.7540000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
636.2540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
636.3200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
638.4060000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
