onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
270.3160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
270.8060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
270.8840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
272.9680000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
273.4360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
273.5020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
275.5860000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
276.2800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
276.3540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
278.4400000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
278.9880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
279.0560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
281.1420000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
281.6440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
281.7080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
283.7940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
284.3480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
284.4100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
286.4960000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
286.9920000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
289.0980000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
289.8200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
289.8820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
291.9660000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
292.4920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
292.5660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
294.6520000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
295.3760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
295.4360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
297.5200000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
