onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
448.7080000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
449.5100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
451.6120000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
452.4120000000	n/a	n/a	Trn No Response	n/a	n/a	S105
454.5140000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
455.3140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
457.4160000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
458.0660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
458.1320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
460.2180000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
460.5880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
460.6520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
462.7360000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
463.2360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
463.3040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
465.3880000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
465.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
465.8880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
467.9740000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
468.7740000000	n/a	n/a	Trn No Response	n/a	n/a	S105
470.8760000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
471.3240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
471.3920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
473.4780000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
474.0240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
474.0940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
476.1800000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
476.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
476.9300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
479.0160000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
479.7880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
479.8500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
481.9340000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
482.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
482.6020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
484.6860000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
485.4860000000	n/a	n/a	Trn No Response	n/a	n/a	S105
487.5880000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
488.2080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
488.2720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
490.3580000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
490.9160000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
493.0260000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
493.7160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
493.7760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
495.8620000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
496.5240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
496.5960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
498.6800000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
499.4800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
501.5820000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
502.2040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
502.2660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
504.3520000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
504.8720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
504.9360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
507.0200000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
