onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
527.0280000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
527.7840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
527.8620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
529.9480000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
530.4020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
530.4640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
532.5500000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
533.1020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
533.1660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
535.2520000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
535.8020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
535.8680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
537.9540000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
538.6700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
538.7380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
540.8220000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
541.4020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
541.4740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
543.5580000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
544.0500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
544.1080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
546.1940000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
546.8260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
546.8940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
548.9780000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
549.5060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
549.5800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
551.6640000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
552.3900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
552.4480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
554.5340000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
555.0660000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
555.1340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
557.2180000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
557.7340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
557.8020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
559.8880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
560.6260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
560.6880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
562.7720000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
563.5720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
565.6760000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
566.2140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
566.2760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
568.3600000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
568.8420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
568.9100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
570.9960000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
571.4860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
571.5460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
573.6320000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
574.2700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
574.3320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
576.4160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
576.7940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
576.8660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
578.9520000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
579.7520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
581.8540000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
582.3860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
582.4540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
584.5400000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
584.9300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
584.9900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
587.0740000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
587.5900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
587.6580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
589.7440000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
590.3100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
590.3780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
592.4620000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
593.0260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
593.0960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
595.1820000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
595.7340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
595.7980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
597.8840000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
598.3700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
598.4340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
600.5180000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
601.0420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
601.1020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
603.1880000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
603.6100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
603.6700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
605.7560000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
606.1740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
606.2400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
608.3240000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
609.0060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
609.0740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
611.1600000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
611.4900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
611.5600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
613.6460000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
614.1100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
614.1780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
616.2640000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
616.9100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
616.9820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
619.0660000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
619.6740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
619.7340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
621.8180000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
622.2900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
622.3520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
624.4360000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
625.0740000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
627.1720000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
627.6700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
627.7400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
629.8240000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
630.4780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
630.5420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
632.6260000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
633.1900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
633.2600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
635.3460000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
635.7580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
635.8280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
637.9140000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
638.6260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
638.6980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
640.7820000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
641.2020000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
643.3020000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
643.8100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
643.8680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
645.9540000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
646.5300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
646.5880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
648.6720000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
649.1500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
649.2220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
651.3080000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
651.8340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
651.8920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
653.9760000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
654.3900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
654.4600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
656.5440000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
657.1100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
657.1780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
659.2640000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
659.6740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
659.7300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
661.8160000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
662.2800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
662.3500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
664.4340000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
664.7760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
664.8340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
666.9200000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
667.3000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
667.3700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
669.4540000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
669.9480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
670.0220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
672.1060000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
