onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
398.1000000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
398.9020000000	n/a	n/a	Trn No Response	n/a	n/a	S105
401.0200000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
401.5560000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
403.6720000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
404.1800000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
406.2900000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
406.8320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
406.8900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
408.9760000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
409.3200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
409.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
411.4780000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
411.9280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
411.9940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
414.0800000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
414.5080000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
416.6140000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
416.9040000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
419.0000000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
419.6280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
419.7000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
421.7860000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
422.2000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
422.2700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
424.3540000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
424.6880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
424.7540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
426.8400000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
427.2000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
427.2740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
429.3580000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
429.9320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
429.9920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.0760000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
432.5440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
432.6100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
434.6960000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
435.2400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
435.3120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
437.3980000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
437.7440000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
439.8500000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
440.3800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
440.4500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
442.5340000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
443.1160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
443.1860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
445.2700000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
445.9240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
445.9880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
448.0720000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
448.5080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
448.5720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
450.6580000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
451.0520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
451.1240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
453.2100000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
453.6000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
453.6600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
455.7460000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
456.0120000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
458.1140000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
458.6880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
458.7480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
460.8320000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
461.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
461.6000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
463.6840000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
464.0800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
464.1520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
466.2360000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
466.6480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
466.7200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
468.8060000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
469.4440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
469.5060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
471.5900000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
472.0560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
472.1240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
474.2100000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
474.5280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
474.5920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
476.6780000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
477.1760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
477.2460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
479.3300000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
479.8320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
479.8980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
481.9820000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
482.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
482.5160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
484.6000000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
485.1440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
485.2020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
487.2860000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
487.7120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
487.7700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
489.8540000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
490.4520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
490.5220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
492.6060000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
493.0920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
493.1580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
495.2420000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
495.6560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
495.7260000000	n/a	n/a	FB: 0	n/a	n/a	S  9
497.8100000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
498.1320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
498.1940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
500.2800000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
500.7200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
500.7800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
502.8640000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
503.2760000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
505.3840000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
505.8960000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
508.0020000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
508.5280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
508.5860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
510.6700000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
511.2880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
511.3540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
513.4400000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
513.8280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
513.8900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
515.9740000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
516.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
516.5080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
518.5940000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
519.1040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
519.1600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
521.2460000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
521.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
521.8800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
523.9640000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
524.5200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
524.5820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
526.6660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
527.1300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
