onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
348.0740000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
348.6780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
348.7400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
350.8260000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
351.2960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
351.3600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
353.4440000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
353.9760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
354.0440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
356.1300000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
356.6880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
356.7480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
358.8320000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
359.3880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
359.4500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
361.5340000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
361.9280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
362.0020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
364.0860000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
364.6480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
364.7200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
366.8040000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
367.3520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
367.4220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
369.5060000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
370.0520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
370.1240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
372.2100000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
372.8960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
372.9600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
375.0440000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
375.5640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
375.6280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
377.7140000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
378.0480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
378.1140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
380.1980000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
380.5640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
380.6320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
382.7180000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
383.3000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
383.3680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
385.4520000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
385.8800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
385.9520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
388.0380000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
388.4760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
388.5380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
390.6240000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
391.0440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
391.1060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
393.1920000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
393.7240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
393.7920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
395.8780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
396.4520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
396.5100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
398.5960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
398.9920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
399.0620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
401.1480000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
401.5680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
401.6320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
403.7160000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
404.3040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
404.3680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
406.4520000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
406.8520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
406.9180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
409.0040000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
409.4680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
409.5380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
411.6220000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
411.9760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
412.0400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
414.1240000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
414.5080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
414.5740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
416.6600000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
417.0000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
417.0600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
419.1440000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
419.5400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
419.6120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
421.6960000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
422.0680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
422.1300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
424.2160000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
424.6480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
424.7160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
426.8000000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
427.3080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
427.3680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
429.4520000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
429.8840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
429.9540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.0380000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
432.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
432.5220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
434.6060000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
435.0680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
435.1400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
437.2260000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
437.5680000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
439.6780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
440.2440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
440.3120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
442.3960000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
443.0040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
443.0640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
445.1480000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
445.6600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
445.7320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
447.8180000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
448.2000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
448.2680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
450.3520000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
450.8960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
