onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
372.5980000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
373.0340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
373.0980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
375.1840000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
375.8140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
375.8840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
377.9700000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
378.4940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
378.5540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
380.6380000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
381.0700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
381.1380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
383.2240000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
383.7580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
383.8240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
385.9080000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
386.5700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
386.6420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
388.7280000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
389.2140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
389.2780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
391.3620000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
391.8300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
391.8960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
393.9820000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
394.5060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
394.5660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
396.6500000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
397.4500000000	n/a	n/a	Trn No Response	n/a	n/a	S105
399.5520000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
400.3520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
402.4540000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
402.8540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
402.9220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
405.0060000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
405.4300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
405.4900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
407.5760000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
407.9900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
408.0600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
410.1440000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
410.7340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
410.7940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
