onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
353.1940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
353.9960000000	n/a	n/a	Trn No Response	n/a	n/a	S105
356.0960000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
356.8960000000	n/a	n/a	Trn No Response	n/a	n/a	S105
358.9980000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
359.8000000000	n/a	n/a	Trn No Response	n/a	n/a	S105
361.9020000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
362.6940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
362.7680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
364.8540000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
365.4180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
365.4880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
367.5720000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
368.2460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
368.3060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
370.3900000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
371.1920000000	n/a	n/a	Trn No Response	n/a	n/a	S105
373.2940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
374.0940000000	n/a	n/a	Trn No Response	n/a	n/a	S105
376.1960000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
376.6660000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
376.7300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
378.8140000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
379.3300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
379.3980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
381.4820000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
