onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
541.5440000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
542.2000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
542.2600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
544.3460000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
544.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
544.9280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
547.0140000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
547.6200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
547.6820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
549.7660000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
550.3360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
550.4000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
552.4840000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
553.0720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
553.1360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
555.2200000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
556.0200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
556.0880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
558.1720000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
558.6960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
558.7560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
560.8420000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
561.5920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
561.6580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
563.7440000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
564.2600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
564.3280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
566.4120000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
567.0640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
567.1300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
569.2140000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
569.8880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
569.9480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
572.0340000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
572.8040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
572.8680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
574.9520000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
575.7520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
577.8540000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
578.6540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
580.7560000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
581.3700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
581.4400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
583.5260000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
584.0020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
584.0760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
586.1600000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
586.6980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
586.7600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
588.8460000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
589.3740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
589.4460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
591.5320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
592.2700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
592.3320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
594.4160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
594.9340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
595.0000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
597.0860000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
597.6060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
597.6700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
599.7540000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
600.2460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
600.3040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
602.3900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
602.8820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
602.9400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
605.0240000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
605.4660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
605.5260000000	n/a	n/a	FB: 0	n/a	n/a	S  9
607.6100000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
608.1300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
608.1940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
610.2800000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
610.7260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
610.7960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
612.8820000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
613.3980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
613.4640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
615.5500000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
616.1660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
616.2340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
618.3180000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
618.7340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
