onset	duration	sample	trial_type	response_time	stim_file	value
533.8800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
533.9400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
536.0260000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
536.7920000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
538.8940000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
539.6940000000	n/a	n/a	Trn No Response	n/a	n/a	S105
541.7960000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
542.5980000000	n/a	n/a	Trn No Response	n/a	n/a	S105
544.7000000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
545.1640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
545.2320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
547.3180000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
547.6920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
547.7520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
549.8360000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
550.5880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
550.6540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
552.7380000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
553.3000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
555.4080000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
556.0000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
556.0580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
558.1420000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
558.7720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
558.8440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
560.9280000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
561.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
561.5960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
563.6800000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
564.2480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
564.3140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
566.4000000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
567.0000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
567.0660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
569.1520000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
569.9520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
572.0540000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
572.4840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
572.5540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
574.6380000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
575.3960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
575.4560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
577.5400000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
578.2320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
578.2920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
580.3760000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
580.9320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
580.9940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
583.0780000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
583.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
583.8800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
585.9640000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
586.6720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
586.7320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
588.8160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
589.4040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
589.4660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
591.5520000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
592.3520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
594.4540000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
595.1240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
595.1880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
597.2720000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
598.0720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
600.1740000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
600.8280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
600.8920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
602.9780000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
603.6280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
603.6940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
605.7800000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
606.4560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
606.5140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
608.5980000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
609.3980000000	n/a	n/a	Trn No Response	n/a	n/a	S105
611.5000000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
611.9920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
612.0500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
614.1360000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
614.7000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
614.7700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
616.8540000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
617.4560000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
619.5560000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
620.2520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
620.3240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
622.4080000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
623.1080000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
625.2100000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
625.7560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
625.8280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
627.9120000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
628.5480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
628.6140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
630.6980000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
631.3920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
631.4480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
633.5340000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
634.1380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
634.2020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
636.2860000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
637.0860000000	n/a	n/a	Trn No Response	n/a	n/a	S105
639.1880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
639.7540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
639.8220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
641.9060000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
642.3020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
642.3740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
644.4580000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
645.0340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
645.0920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
647.1780000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
647.9460000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
650.0460000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
650.6580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
650.7300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
652.8160000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
653.4220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
653.4820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
655.5680000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
656.3220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
656.3840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
658.4700000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
659.2700000000	n/a	n/a	Trn No Response	n/a	n/a	S105
661.3720000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
662.1720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
664.2740000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
664.8820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
664.9420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
667.0260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
667.7140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
667.7760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
669.8620000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
670.6340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
670.6960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
672.7800000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
673.4340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
673.4980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
675.5820000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
676.2460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
676.3160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
678.4020000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
679.1980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
679.2680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
681.3540000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
681.8860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
681.9540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
684.0400000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
684.7060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
684.7740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
686.8580000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
687.4820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
687.5420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
689.6260000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
690.2140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
690.2780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
692.3620000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
693.1620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
695.2640000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
695.9100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
695.9820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
698.0660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
698.8660000000	n/a	n/a	Trn No Response	n/a	n/a	S105
700.9680000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
701.4780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
701.5360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
703.6200000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
704.1260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
704.1880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
720.6960000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
721.9980000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
723.0700000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
723.8820000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
724.9540000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
725.5900000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
726.6560000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
727.8980000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
728.9580000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
729.7620000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
730.8260000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
731.5300000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
732.5940000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
733.1540000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
734.2120000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
735.2020000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
736.2620000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
737.0220000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
738.0800000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
739.1500000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
740.2160000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
741.1820000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
742.2500000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
743.4780000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
744.5360000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
745.8180000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
746.8880000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
747.8220000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
748.8900000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
749.6260000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
750.6900000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
751.7780000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
752.8420000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
753.8300000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
754.8940000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
755.5100000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
756.5780000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
757.2460000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
758.3140000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
758.9620000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
760.0320000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
760.6260000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
761.6820000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
762.7740000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
763.8340000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
764.7380000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
765.8020000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
766.6700000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
767.7380000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
768.4820000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
769.5380000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
770.0620000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
771.1220000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
772.3580000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
773.4240000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
774.1780000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
775.2420000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
776.1780000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
777.2440000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
778.4100000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
779.4800000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
780.3540000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
781.4140000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
782.0780000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
783.1480000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
783.9820000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
785.0500000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
785.8600000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
786.9180000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
787.8000000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
788.8700000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
790.2400000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
791.3060000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
792.0400000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
793.1060000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
793.9400000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
795.0080000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
795.6040000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
796.6760000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
797.9880000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
