onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
407.5080000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
408.3080000000	n/a	n/a	Trn No Response	n/a	n/a	S105
410.4260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
411.0180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
411.0940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
413.1780000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
413.7140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
413.7800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
415.8640000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
416.6640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
418.7660000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
419.3300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
419.4000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
421.4840000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
422.1540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
422.2180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
424.3040000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
424.7500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
424.8200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
426.9060000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
427.6720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
427.7400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
429.8240000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
430.4240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
430.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.5760000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
433.1280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
433.1940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
435.2780000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
436.0800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
438.1820000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
438.7280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
438.7980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
440.8840000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
441.5000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
441.5680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
443.6520000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
444.4520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
446.5540000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
447.0520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
447.1220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
449.2060000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
449.7280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
449.7900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
451.8740000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
452.3440000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
454.4440000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
