onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
483.5420000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
484.3420000000	n/a	n/a	Trn No Response	n/a	n/a	S105
486.4440000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
487.2440000000	n/a	n/a	Trn No Response	n/a	n/a	S105
489.3460000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
490.0660000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
490.1300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
492.2140000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
492.8420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
492.9160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
495.0000000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
495.8000000000	n/a	n/a	Trn No Response	n/a	n/a	S105
497.9020000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
498.6740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
498.7360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
500.8220000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
501.2620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
501.3220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
503.4060000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
503.9380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
504.0080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
506.0920000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
506.5980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
506.6600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
508.7440000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
509.3740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
509.4440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
511.5300000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
