onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
377.8520000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
378.6520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
380.7540000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
381.5540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
383.6560000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
384.4560000000	n/a	n/a	Trn No Response	n/a	n/a	S105
386.5580000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
387.3600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
389.4620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
390.2620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
392.3640000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
393.1640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
395.2660000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
396.0660000000	n/a	n/a	Trn No Response	n/a	n/a	S105
398.1680000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
398.9680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
401.0700000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
401.8700000000	n/a	n/a	Trn No Response	n/a	n/a	S105
403.9720000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
404.4480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
404.5220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
406.6080000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
407.2360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
407.3080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
409.3940000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
409.8320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
409.8940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
411.9780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
412.5400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
412.6120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
414.6980000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
415.1520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
415.2140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
417.3000000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
417.6760000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
419.7840000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
420.2760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
420.3340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
422.4200000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
422.8280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
422.8860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
424.9720000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
425.6560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
425.7220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
427.8080000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
428.4920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
428.5580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
430.6420000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
431.1720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
431.2440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
433.3280000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
433.8160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
433.8780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
435.9640000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
436.5560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
436.6140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
438.6980000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
439.1680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
439.2320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
441.3180000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
441.7240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
441.7840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
