onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
385.9360000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
386.5140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
386.5860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
388.6720000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
389.2400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
389.3060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
391.3900000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
391.8880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
391.9580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
394.0420000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
394.4800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
394.5420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
396.6280000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
397.1240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
397.1940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
399.2800000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
399.9760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
400.0460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
402.1320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
402.7560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
402.8160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
404.9000000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
405.3000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
407.4020000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
407.9560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
408.0200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
410.1040000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
410.4640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
410.5220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
412.6060000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
