onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
357.8400000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
358.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
358.6080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
360.6920000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
361.4920000000	n/a	n/a	Trn No Response	n/a	n/a	S105
363.5940000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
364.2960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
364.3620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
366.4480000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
366.8760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
366.9480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
369.0320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
369.7680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
369.8340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
371.9180000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
372.6080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
372.6680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
374.7540000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
375.5540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
377.6560000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
378.2240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
378.2900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
380.3740000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
380.9360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
381.0080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
383.0940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
383.1440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
383.2100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
385.2940000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
385.7760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
385.8460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
387.9300000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
388.5120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
388.5800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
390.6660000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
391.2720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
391.3320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
393.4180000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
394.0760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
394.1360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
396.2200000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
396.9480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
397.0200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
399.1060000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
399.7860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
399.8560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
401.9400000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
402.5700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
402.6420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
404.7260000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
405.5260000000	n/a	n/a	Trn No Response	n/a	n/a	S105
407.6280000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
408.2780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
408.3460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
410.4300000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
410.7980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
410.8640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
