onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
384.1500000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
384.9500000000	n/a	n/a	Trn No Response	n/a	n/a	S105
387.0520000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
387.4320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
387.5020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
389.5880000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
390.3880000000	n/a	n/a	Trn No Response	n/a	n/a	S105
392.4900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
393.0480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
393.1060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
395.1920000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
395.2420000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
397.3440000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
397.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
397.9440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
400.0280000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
400.6200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
400.6780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
402.7640000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
403.1040000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
405.2000000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
405.6240000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
407.7340000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
408.2240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
408.2840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
410.3700000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
411.0280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
411.0860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
413.1720000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
413.6920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
413.7560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
415.8400000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
416.4200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
416.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
418.5760000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
419.2720000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
421.3780000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
421.9640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
422.0280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
424.1140000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
424.6080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
424.6800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
426.7660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
427.3640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
427.4320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
429.5180000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
430.0200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
430.0840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.1700000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
432.7400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
432.8040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
434.8880000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
435.1840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
435.2560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
437.3400000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
437.8600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
437.9240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
440.0100000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
440.3760000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
442.4780000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
443.1200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
443.1780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
445.2640000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
445.7600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
445.8300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
447.9160000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
448.4720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
448.5320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
450.6180000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
451.2240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
451.2840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
453.3700000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
453.9560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
454.0200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
456.1040000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
456.7840000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
458.8900000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
459.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
459.5900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
461.6760000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
462.8180000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
464.9280000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
465.4020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
465.4620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
467.5480000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
468.1100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
468.1800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
470.2660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
470.9220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
470.9820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
473.0680000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
473.6020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
473.6680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
475.7540000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
476.2100000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
478.3220000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
479.0180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
479.0880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
481.1740000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
481.7700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
481.8420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
483.9260000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
484.6260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
484.6940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
486.7780000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
487.3860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
487.4460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
489.5300000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
490.2220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
490.2800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
492.3660000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
493.3060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
493.3680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
495.4520000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
496.3740000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
498.4700000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
499.2460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
499.3040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
501.3900000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
501.9740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
502.0400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
504.1240000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
504.6500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
504.7080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
506.7940000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
507.6020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
507.6600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
509.7460000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
510.7220000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
512.8320000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
513.4580000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
515.5660000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
516.6060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
516.6680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
518.7520000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
519.3060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
519.3700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
521.4540000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
522.0180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
522.0880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
524.1740000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
524.6300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
524.6920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
526.7760000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
