onset	duration	sample	trial_type	response_time	stim_file	value
230.9940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
231.0620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
233.1460000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
233.7060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
233.7640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
235.8480000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
236.5020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
236.5660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
238.6500000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
239.2780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
239.3340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
241.4200000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
242.1060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
242.1700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
244.2560000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
244.9300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
244.9900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
247.0740000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
247.8740000000	n/a	n/a	Trn No Response	n/a	n/a	S105
249.9760000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
250.5020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
250.5600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
252.6440000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
253.4300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
253.4960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
255.5800000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
256.1760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
256.2480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
258.3320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
259.0480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
259.1160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
261.2020000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
262.0020000000	n/a	n/a	Trn No Response	n/a	n/a	S105
264.1040000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
264.7320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
264.8040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
266.8900000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
267.6080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
267.6740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
269.7580000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
270.4120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
270.4760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
272.5600000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
273.1080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
273.1780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
275.2620000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
276.0620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
278.1640000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
278.8800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
278.9480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
281.0340000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
281.6280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
281.7000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
283.7860000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
284.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
284.5200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
286.6040000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
287.2080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
287.2720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
289.3560000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
290.1080000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
292.2080000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
292.8680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
292.9420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
295.0280000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
295.8280000000	n/a	n/a	Trn No Response	n/a	n/a	S105
297.9300000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
298.5600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
298.6300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
300.7160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
301.5000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
301.5660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
303.6500000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
304.3840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
304.4520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
306.5360000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
307.1400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
307.2040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
309.2880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
309.9720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
310.0380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
312.1240000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
312.8200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
312.8920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
314.9760000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
315.6840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
315.7440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
317.8280000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
318.6240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
318.6960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
320.7800000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
321.5800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
323.6820000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
324.2960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
324.3660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
326.4520000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
327.1400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
327.2020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
329.2880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
329.9360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
330.0040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
332.0900000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
332.7160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
332.7900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
334.8740000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
335.5840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
335.6420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
337.7260000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
338.2960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
338.3600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
340.4460000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
341.1760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
341.2460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
343.3320000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
344.1320000000	n/a	n/a	Trn No Response	n/a	n/a	S105
346.2340000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
346.8200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
346.8840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
348.9680000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
349.5920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
349.6520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
351.7380000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
352.4280000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
354.5400000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
355.3400000000	n/a	n/a	Trn No Response	n/a	n/a	S105
357.4420000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
358.0320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
358.0920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
360.1780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
360.6800000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
362.7800000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
363.5800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
365.6820000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
366.3040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
366.3660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
368.4500000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
368.9960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
369.0680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
371.1520000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
371.7360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
371.8020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
373.8880000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
374.4880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
374.5560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
376.6400000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
377.2320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
377.2900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
379.3760000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
380.0080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
380.0760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
382.1600000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
382.8680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
382.9280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
385.0140000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
385.7600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
385.8300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
387.9160000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
388.6040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
388.6660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
390.7500000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
391.3680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
391.4340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
393.5200000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
394.0480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
394.1200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
396.2040000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
396.8120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
396.8720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
398.9580000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
399.4840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
399.5400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
401.6260000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
402.3400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
402.4100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
404.4940000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
405.0160000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
407.1140000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
407.7000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
407.7640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
409.8480000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
410.4280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
410.5000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
412.5840000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
413.3040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
413.3680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
415.4540000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
416.0480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
416.1200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
418.2060000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
418.7400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
418.8060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
420.8900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
421.6900000000	n/a	n/a	Trn No Response	n/a	n/a	S105
423.7920000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
424.4040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
424.4760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
426.5620000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
427.2660000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
429.3640000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
430.1640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
432.2660000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
432.9380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
433.0000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
435.0840000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
435.6980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
435.7680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
437.8540000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
438.4580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
438.5200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
440.6060000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
441.2460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
441.3060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
443.3920000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
444.1300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
444.1920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
446.2760000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
447.0760000000	n/a	n/a	Trn No Response	n/a	n/a	S105
449.1780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
449.8740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
449.9460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
452.0320000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
452.6300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
452.6980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
454.7840000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
455.5840000000	n/a	n/a	Trn No Response	n/a	n/a	S105
457.6860000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
458.1940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
458.2520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
460.3380000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
461.0980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
461.1720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
463.2560000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
463.8420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
463.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
465.9920000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
466.5100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
466.5760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
468.6600000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
469.2540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
469.3280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
488.6540000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
491.7100000000	n/a	n/a	Test No Response	n/a	n/a	S  5
492.7800000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
494.8300000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
495.8980000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
498.0620000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
499.1340000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
500.5100000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
501.5700000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
503.0060000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
504.0720000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
504.9580000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
506.0220000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
506.8900000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
507.9580000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
509.1540000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
510.2260000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
511.1060000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
512.1780000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
513.5140000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
514.5800000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
515.8820000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
516.9480000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
518.2540000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
519.3160000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
520.4180000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
521.4840000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
522.6700000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
523.7360000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
524.5900000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
525.6540000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
526.2780000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
527.3380000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
528.3060000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
529.3740000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
530.5300000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
531.5920000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
532.7580000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
533.8280000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
534.5820000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
535.6460000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
536.4260000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
537.4960000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
538.4900000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
539.5480000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
540.4060000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
541.4660000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
542.3060000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
543.3680000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
544.5940000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
545.6540000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
546.8820000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
547.9380000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
548.7380000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
549.8060000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
550.6540000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
551.7240000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
552.6740000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
553.7420000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
554.4460000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
555.5100000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
556.6500000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
557.7120000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
558.3700000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
559.4300000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
560.3500000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
561.4160000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
562.1780000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
563.2340000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
564.3940000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
565.4520000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
566.1660000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
567.2360000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
568.0300000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
569.0880000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
569.9460000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
571.0060000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
571.7900000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
572.8580000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
573.6700000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
574.7260000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
575.3940000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
576.4600000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
577.3060000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
578.3620000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
579.0900000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
580.1460000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
581.0500000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
582.1140000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
582.7340000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
