onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
421.9800000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
422.7800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
424.8820000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
425.6820000000	n/a	n/a	Trn No Response	n/a	n/a	S105
427.7840000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
428.5840000000	n/a	n/a	Trn No Response	n/a	n/a	S105
430.6860000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
431.1420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
431.2040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
433.2880000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
433.9420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
434.0060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
436.0900000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
436.6420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
436.7080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
438.7920000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
439.3700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
439.4440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
441.5280000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
442.0060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
442.0780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
444.1640000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
444.6960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
444.7640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
446.8500000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
447.5240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
447.5820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
449.6680000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
450.2720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
450.3360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
452.4200000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
453.0920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
453.1540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
455.2380000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
456.0380000000	n/a	n/a	Trn No Response	n/a	n/a	S105
458.1420000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
458.8160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
458.8740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
460.9600000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
461.7600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
463.8620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
464.6620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
466.7640000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
467.5640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
469.6660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
470.3680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
470.4340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
472.5180000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
473.1560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
473.2200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
475.3040000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
475.8000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
475.8720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
477.9560000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
478.5040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
478.5740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
480.6580000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
481.1800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
481.2420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
483.3260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
484.0600000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
486.1620000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
486.9620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
489.0640000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
489.6160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
489.6820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
491.7660000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
492.2880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
492.3500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
494.4360000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
494.9200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
494.9860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
497.0700000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
497.5920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
497.6540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
499.7400000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
500.2760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
500.3400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
502.4240000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
502.9200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
502.9920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
505.0760000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
505.5960000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
507.6960000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
508.3880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
508.4460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
510.5320000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
511.1360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
511.1980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
