onset	duration	sample	trial_type	response_time	stim_file	value
1545.7720000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1548.7300000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1549.7920000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
1550.9140000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1551.9760000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1554.5060000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1555.5620000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1556.8140000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1557.8800000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1560.2220000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1561.2840000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1562.7780000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1563.8360000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1566.3860000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
