onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
560.2740000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
560.9040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
560.9740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
563.0600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
563.6600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
563.7260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
565.8120000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
566.4240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
566.4960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
568.5800000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
569.2000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
569.2640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
571.3500000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
572.1120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
572.1840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
574.2680000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
574.9960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
575.0680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
577.1540000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
577.9540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
580.0560000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
580.7360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
580.8060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
582.8920000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
583.3720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
583.4420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
585.5260000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
586.2600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
586.3280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
588.4120000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
588.9640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
589.0300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
591.1140000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
591.6440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
591.7140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
593.8000000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
