onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
761.2860000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
762.0860000000	n/a	n/a	Trn No Response	n/a	n/a	S105
764.1880000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
764.8500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
764.9220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
767.0080000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
767.8080000000	n/a	n/a	Trn No Response	n/a	n/a	S105
769.9100000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
770.4200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
770.4940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
772.5780000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
773.0640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
773.1280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
775.2140000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
776.0140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
778.1160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
778.9160000000	n/a	n/a	Trn No Response	n/a	n/a	S105
781.0180000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
781.8180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
783.9200000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
784.7200000000	n/a	n/a	Trn No Response	n/a	n/a	S105
786.8220000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
787.6220000000	n/a	n/a	Trn No Response	n/a	n/a	S105
789.7240000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
790.2120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
790.2760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
792.3600000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
793.1600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
795.2620000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
795.7800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
795.8460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
797.9320000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
798.6080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
798.6820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
800.7660000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
801.5660000000	n/a	n/a	Trn No Response	n/a	n/a	S105
803.6680000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
804.3560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
804.4200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
806.5040000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
807.2120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
807.2720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
809.3560000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
810.0520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
810.1240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
812.2080000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
812.8880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
812.9600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
815.0440000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
815.6840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
815.7440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
817.8300000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
818.6300000000	n/a	n/a	Trn No Response	n/a	n/a	S105
820.7320000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
821.2000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
821.2660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
823.3500000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
824.0000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
824.0680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
826.1520000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
826.6920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
826.7540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
828.8380000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
829.6380000000	n/a	n/a	Trn No Response	n/a	n/a	S105
831.7400000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
832.2600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
832.3240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
834.4100000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
835.2100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
837.3120000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
838.0120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
838.0780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
840.1640000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
840.8600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
840.9300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
843.0160000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
