onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
336.1980000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
337.0000000000	n/a	n/a	Trn No Response	n/a	n/a	S105
339.1180000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
339.5940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
339.6680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
341.7520000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
342.4800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
342.5540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
344.6380000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
345.1120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
345.1720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
347.2580000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
348.0580000000	n/a	n/a	Trn No Response	n/a	n/a	S105
350.1600000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
350.7720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
350.8440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
352.9280000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
353.5520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
353.6120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
355.6960000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
356.1520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
356.2140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
358.2980000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
358.8880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
358.9500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
361.0340000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
361.7120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
361.7840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
363.8700000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
364.4160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
364.4880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
366.5720000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
367.1240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
367.1900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
