onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
172.8460000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
173.6160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
173.6800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
175.7640000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
176.4680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
176.5320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
178.6160000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
179.4180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
181.5200000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
182.1880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
182.2540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
184.3380000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
185.1380000000	n/a	n/a	Trn No Response	n/a	n/a	S105
187.2400000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
187.7400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
187.8080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
189.8920000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
190.4360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
190.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
192.5780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
193.1760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
193.2440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
195.3300000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
196.0320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
196.0980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
198.1820000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
198.6800000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
200.7840000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
201.2440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
201.3020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
203.3860000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
204.0200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
204.0860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
206.1720000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
206.9720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
209.0740000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
209.6180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
209.6900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
211.7760000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
212.4220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
212.4920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
214.5780000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
215.3340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
215.3960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
217.4800000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
218.0700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
218.1300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
220.2160000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
221.0160000000	n/a	n/a	Trn No Response	n/a	n/a	S105
223.1180000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
223.6940000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
225.8040000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
226.4220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
226.4880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
228.5720000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
229.3720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
231.4740000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
232.1180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
232.1920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
234.2760000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
234.8500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
234.9100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
236.9960000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
237.5220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
237.5960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
239.6800000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
240.3940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
240.4640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
242.5500000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
243.2100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
243.2840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
245.3680000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
245.9780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
246.0360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
248.1200000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
248.6700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
248.7380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
250.8220000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
251.4700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
251.5400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
253.6240000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
254.1060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
254.1740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
256.2600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
256.8980000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
258.9960000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
259.6140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
259.6800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
261.7640000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
262.3940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
262.4640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
264.5500000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
265.3500000000	n/a	n/a	Trn No Response	n/a	n/a	S105
267.4520000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
268.2220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
268.2860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
270.3700000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
270.8860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
270.9540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
273.0400000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
273.6980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
273.7560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
275.8420000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
276.3860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
276.4580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
278.5440000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
279.3440000000	n/a	n/a	Trn No Response	n/a	n/a	S105
281.4460000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
282.2460000000	n/a	n/a	Trn No Response	n/a	n/a	S105
284.3480000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
284.8700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
284.9320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
287.0160000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
287.4740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
287.5340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
289.6180000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
290.1380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
290.2020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
292.2880000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
293.0880000000	n/a	n/a	Trn No Response	n/a	n/a	S105
295.1900000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
295.9900000000	n/a	n/a	Trn No Response	n/a	n/a	S105
298.0920000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
298.6340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
298.6920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
300.7780000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
301.2380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
301.3120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
303.3960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
304.1100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
304.1800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
306.2640000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
306.7100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
306.7820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
308.8660000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
309.4220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
309.4840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
311.5680000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
312.2100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
312.2700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
314.3540000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
315.1540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
317.2560000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
317.7060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
317.7740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
319.8580000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
320.6580000000	n/a	n/a	Trn No Response	n/a	n/a	S105
322.7620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
323.4060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
323.4780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
325.5620000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
326.2500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
326.3140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
328.3980000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
329.0220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
329.0820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
331.1680000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
331.6060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
331.6680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
333.7520000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
334.3780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
334.4380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
336.5220000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
337.0500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
337.1220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
339.2060000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
339.7700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
339.8400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
341.9260000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
342.7180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
342.7760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
344.8620000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
345.6620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
347.7640000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
348.3420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
348.4140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
350.4980000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
350.9780000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
353.0840000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
353.8060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
353.8680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
355.9520000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
356.3900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
356.4540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
358.5380000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
359.0740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
359.1380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
361.2240000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
361.6380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
361.7080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
363.7920000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
364.3280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
364.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
366.4780000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
367.2780000000	n/a	n/a	Trn No Response	n/a	n/a	S105
369.3800000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
369.8880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
369.9460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
372.0320000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
372.4960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
372.5660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
374.6500000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
375.4500000000	n/a	n/a	Trn No Response	n/a	n/a	S105
377.5520000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
378.1560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
378.2200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
380.3060000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
380.8080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
380.8720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
382.9560000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
383.5160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
383.5740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
385.6580000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
386.3160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
386.3780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
388.4620000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
389.2620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
391.3640000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
392.1560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
392.2140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
394.2980000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
394.8600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
394.9320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
397.0180000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
397.8180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
399.9200000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
400.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
400.5200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
402.6060000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
403.2560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
403.3220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
405.4080000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
406.1160000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
408.2260000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
408.9520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
409.0100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
411.0960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
411.7600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
411.8300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
413.9140000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
414.7140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
416.8160000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
417.4160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
417.4840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
419.5680000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
420.0480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
420.1180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
422.2040000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
422.7720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
422.8380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
424.9220000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
425.4040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
425.4720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
427.5580000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
428.3580000000	n/a	n/a	Trn No Response	n/a	n/a	S105
430.4600000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
431.2520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
431.3100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
433.3960000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
434.1120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
434.1800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
436.2640000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
436.7440000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
438.8500000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
439.5280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
439.6000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
441.6860000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
442.2320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
442.3020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
444.3880000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
444.9520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
445.0220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
447.1060000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
447.5760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
447.6400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
449.7240000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
450.5240000000	n/a	n/a	Trn No Response	n/a	n/a	S105
452.6280000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
453.2520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
453.3100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
455.3960000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
