onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
336.8680000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
337.6680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
339.7700000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
340.4580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
340.5200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
342.6060000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
342.9400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
343.0060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
345.0900000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
345.6840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
345.7580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
347.8420000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
348.5240000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
350.6280000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
351.1600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
351.2280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
353.3140000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
353.9720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
354.0320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
356.1160000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
356.5080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
356.5660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
358.6520000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
358.9600000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
361.0700000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
361.6480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
361.7200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
363.8060000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
364.1760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
364.2380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
366.3240000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
366.9120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
366.9740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
369.0600000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
369.4720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
369.5420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
371.6280000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
372.2880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
372.3620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
374.4460000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
374.9760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
375.0480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
377.1320000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
377.7200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
377.7820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
379.8680000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
380.4880000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
380.5520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
382.6360000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
383.1760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
383.2360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
385.3220000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
385.9320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
386.0060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
388.0900000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
388.5280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
388.5900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
390.6760000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
391.4520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
391.5100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
393.5940000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
394.0800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
394.1460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
396.2300000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
396.6520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
396.7140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
398.7980000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
399.4760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
399.5500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
