onset	duration	sample	trial_type	response_time	stim_file	value
590.3800000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
591.0560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
591.1140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
593.1980000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
593.9980000000	n/a	n/a	Trn No Response	n/a	n/a	S105
596.1000000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
596.6720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
596.7340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
598.8200000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
599.3280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
599.3860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
601.4720000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
602.2720000000	n/a	n/a	Trn No Response	n/a	n/a	S105
604.3740000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
605.0440000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
607.1420000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
607.6760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
607.7420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
609.8280000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
610.4640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
610.5280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
612.6140000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
613.3120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
613.3800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
615.4660000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
615.9960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
616.0660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
618.1500000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
618.8040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
618.8680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
620.9540000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
621.6560000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
623.7560000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
624.3200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
624.3880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
626.4740000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
627.2740000000	n/a	n/a	Trn No Response	n/a	n/a	S105
629.3760000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
629.8760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
629.9440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
632.0280000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
632.8280000000	n/a	n/a	Trn No Response	n/a	n/a	S105
634.9300000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
635.5180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
635.5800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
637.6660000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
638.3900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
638.4500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
640.5340000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
641.3260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
641.3860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
643.4700000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
644.0540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
644.1200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
646.2060000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
646.7580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
646.8220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
648.9080000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
649.7080000000	n/a	n/a	Trn No Response	n/a	n/a	S105
651.8100000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
652.3700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
652.4440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
654.5280000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
655.2180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
655.2800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
657.3640000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
658.1640000000	n/a	n/a	Trn No Response	n/a	n/a	S105
660.2660000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
660.7380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
660.8000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
662.8860000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
663.4100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
663.4680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
665.5540000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
666.0220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
666.0880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
668.1720000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
668.5380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
668.6060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
670.6920000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
671.1980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
671.2580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
673.3440000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
673.9220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
673.9940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
676.0780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
676.7140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
676.7800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
678.8640000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
679.3460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
679.4140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
681.5000000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
682.1540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
682.2160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
684.3020000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
684.8340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
686.9360000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
687.5340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
689.6380000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
690.1620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
690.2220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
692.3080000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
692.7820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
692.8420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
694.9260000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
695.3380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
695.4100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
697.4960000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
697.9900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
698.0620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
700.1480000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
700.8260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
700.8980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
702.9820000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
703.7820000000	n/a	n/a	Trn No Response	n/a	n/a	S105
705.8840000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
706.3740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
706.4360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
708.5200000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
709.1460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
709.2040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
711.2880000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
711.8780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
711.9400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
714.0240000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
714.6580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
714.7240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
716.8100000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
717.2300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
717.2940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
719.3780000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
719.9260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
719.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
722.0800000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
722.7460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
722.8140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
724.9000000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
725.4940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
725.5660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
727.6520000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
728.3980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
728.4680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
730.5540000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
731.1980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
731.2700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
733.3560000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
733.9580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
734.0240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
736.1080000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
736.6860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
736.7580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
738.8440000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
739.4180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
739.4780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
741.5620000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
742.2500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
742.3120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
744.3980000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
744.9020000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
747.0000000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
747.8000000000	n/a	n/a	Trn No Response	n/a	n/a	S105
749.9020000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
750.7020000000	n/a	n/a	Trn No Response	n/a	n/a	S105
752.8040000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
753.2780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
753.3380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
755.4220000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
756.0500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
756.1240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
758.2080000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
758.7860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
758.8580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
760.9440000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
761.7440000000	n/a	n/a	Trn No Response	n/a	n/a	S105
763.8460000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
764.5700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
764.6300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
766.7140000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
767.5140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
769.6160000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
770.2220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
770.2840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
772.3700000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
772.7900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
772.8520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
774.9380000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
775.5220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
775.5880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
777.6740000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
778.1820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
778.2400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
780.3260000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
781.0460000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
783.1440000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
783.8540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
783.9120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
785.9960000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
786.7380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
786.7960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
788.8820000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
789.6820000000	n/a	n/a	Trn No Response	n/a	n/a	S105
791.7840000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
792.2060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
792.2680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
794.3520000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
794.8140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
794.8860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
796.9720000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
797.4700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
797.5380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
799.6240000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
800.1380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
800.2080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
802.2920000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
803.0080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
803.0760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
805.1600000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
805.8640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
805.9280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
808.0140000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
808.7680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
808.8300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
810.9160000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
811.6360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
811.7000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
813.7840000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
814.3760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
814.4340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
830.9260000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
832.3300000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
833.4000000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
835.1080000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
836.1680000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
839.2340000000	n/a	n/a	Test No Response	n/a	n/a	S  5
840.3040000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
842.3720000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
843.4400000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
846.5060000000	n/a	n/a	Test No Response	n/a	n/a	S  5
847.5760000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
848.9080000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
849.9780000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
851.5800000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
852.6480000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
853.8640000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
854.9320000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
856.4440000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
857.5020000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
858.7840000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
859.8540000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
861.6240000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
862.6880000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
864.2840000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
865.3400000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
866.7480000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
867.8100000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
869.3520000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
870.4120000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
871.9800000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
873.0460000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
873.9280000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
874.9980000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
876.3440000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
877.4160000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
878.8360000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
879.9020000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
881.2040000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
882.2700000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
883.4160000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
884.4720000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
885.8440000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
886.9080000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
888.2040000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
889.2760000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
890.5080000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
891.5780000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
892.7200000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
893.7800000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
894.9200000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
895.9800000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
897.0640000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
898.1320000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
899.2040000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
900.2680000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
901.7360000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
902.8020000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
904.0160000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
905.0880000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
906.3000000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
907.3560000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
908.4880000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
909.5580000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
910.9040000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
911.9600000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
913.1440000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
914.2120000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
915.2240000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
916.2800000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
917.5200000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
918.5820000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
919.9760000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
921.0340000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
922.2880000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
923.3520000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
924.6360000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
925.7040000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
927.0800000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
928.1380000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
929.4760000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
930.5400000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
931.7000000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
932.7580000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
934.0000000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
935.0600000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
936.2000000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
937.2620000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
938.3000000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
939.3640000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
940.3080000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
