onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
439.9840000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
440.5860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
440.6520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
442.7360000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
443.5360000000	n/a	n/a	Trn No Response	n/a	n/a	S105
445.6380000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
446.2860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
446.3560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
448.4400000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
449.2420000000	n/a	n/a	Trn No Response	n/a	n/a	S105
451.3440000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
451.9140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
451.9780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
454.0620000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
454.4300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
456.5300000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
457.1620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
457.2320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
459.3160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
459.9100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
459.9840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
462.0680000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
462.8580000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
464.9540000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
465.5940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
465.6540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
467.7400000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
468.4540000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
470.5580000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
470.9980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
471.0580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
473.1440000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
473.8700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
473.9280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
476.0120000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
476.6420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
476.7120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
478.7980000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
479.5980000000	n/a	n/a	Trn No Response	n/a	n/a	S105
481.7000000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
482.1020000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
484.2020000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
484.7660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
484.8360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
486.9200000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
487.4380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
487.5040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
489.5900000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
490.3140000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
492.4240000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
492.9900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
493.0580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
495.1440000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
495.8340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
495.8940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
497.9780000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
498.6100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
498.6800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
500.7640000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
501.5060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
501.5640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
503.6500000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
504.2380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
504.3000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
506.3860000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
506.8740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
506.9360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
