onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
337.7220000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
338.5220000000	n/a	n/a	Trn No Response	n/a	n/a	S105
340.6240000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
341.1300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
341.1900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
343.2760000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
343.9700000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
346.0780000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
346.5700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
346.6280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
348.7120000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
349.5140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
351.6160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
351.9980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
352.0660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
354.1500000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
354.7380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
354.8000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
356.8860000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
357.2380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
357.3020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
359.3880000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
359.9300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
362.0400000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
362.5020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
362.5740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
364.6580000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
365.0300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
365.0920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
367.1780000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
367.6940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
367.7600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
369.8460000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
370.2540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
370.3120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
372.3980000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
372.9500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
373.0140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
375.1000000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
375.7420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
375.8000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
377.8860000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
378.5940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
378.6520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
380.7380000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
381.2020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
381.2720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
383.3560000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
383.9300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
386.0240000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
386.4440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
386.5080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
