onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
538.3240000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
539.1240000000	n/a	n/a	Trn No Response	n/a	n/a	S105
541.2260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
541.9260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
541.9940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
544.0780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
544.8780000000	n/a	n/a	Trn No Response	n/a	n/a	S105
546.9800000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
547.5300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
547.5980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
549.6820000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
550.2340000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
550.3000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
552.3840000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
552.7700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
552.8340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
554.9200000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
555.3260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
555.3860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
557.4720000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
557.9260000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
557.9880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
560.0740000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
560.8740000000	n/a	n/a	Trn No Response	n/a	n/a	S105
562.9760000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
563.6260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
563.6940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
565.7780000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
566.3140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
566.3780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
568.4640000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
569.0660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
569.1300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
571.2160000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
571.7780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
571.8500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
573.9340000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
574.4620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
574.5340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
576.6200000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
577.2020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
577.2700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
579.3560000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
579.8220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
579.8900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
581.9740000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
582.4700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
582.5420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
584.6260000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
585.2020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
585.2600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
587.3440000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
587.9420000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
590.0460000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
590.7500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
590.8140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
592.9000000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
593.6060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
593.6660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
595.7520000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
596.3540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
596.4180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
598.5040000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
