onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
278.5100000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
279.3100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
281.4120000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
282.1420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
282.2120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
284.2960000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
285.0960000000	n/a	n/a	Trn No Response	n/a	n/a	S105
287.2000000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
287.5660000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
289.6680000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
290.1980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
290.2680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
292.3540000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
292.6000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
294.7040000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
295.2200000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
297.3240000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
297.7240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
297.7900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
299.8760000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
300.3000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
300.3600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
302.4440000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
302.7200000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
304.8300000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
305.1160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
305.1800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
307.2640000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
307.6680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
307.7320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
309.8160000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
310.3280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
310.4000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
312.4860000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
313.0320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
313.1020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
315.1880000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
315.6560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
315.7200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
317.8060000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
318.3880000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
320.4920000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
321.1720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
321.2420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
323.3260000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
323.8920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
323.9600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
326.0460000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
326.5240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
326.5960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
328.6800000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
329.3440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
329.4140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
331.5000000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
331.9760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
332.0500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
334.1360000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
334.4960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
334.5680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
336.6540000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
337.0960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
337.1540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
339.2380000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
339.7160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
339.7900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
341.8740000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
342.3720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
342.4420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
344.5260000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
344.9440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
345.0100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
347.0940000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
347.5760000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
349.6800000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
350.0080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
350.0800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
352.1660000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
352.5480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
352.6160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
354.7000000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
355.0720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
