onset	duration	sample	trial_type	response_time	stim_file	value
1015.2420000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1016.2040000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1017.2600000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1018.2520000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1019.3120000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1020.6320000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1021.6980000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1022.8040000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1023.8660000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1024.8840000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1025.9500000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1027.0880000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1028.1520000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1029.2720000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1030.3380000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1031.9480000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1033.0060000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
1034.2720000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1035.3420000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1036.4960000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1037.5600000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1038.6960000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1039.7620000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1040.7840000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1041.8460000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1042.8040000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1043.8640000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1044.9520000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1046.0160000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1047.1280000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1048.1840000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
1049.4600000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1050.5200000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1051.7240000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1052.7880000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
1053.8960000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
1054.9560000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1056.4840000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1057.5420000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
1058.6800000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1059.7440000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1061.0760000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1062.1460000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
1063.3040000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1064.3640000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1065.5880000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1066.6500000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
1067.9880000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1069.0500000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1070.1280000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1071.1860000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
1072.9480000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1074.0040000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1075.0880000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1076.1560000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
1077.4240000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1078.4920000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
1079.5360000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1080.5940000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1082.1640000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1083.2280000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
1084.0600000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1085.1300000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
1086.4520000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
1087.5160000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
1088.5360000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
1159.0860000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1159.8880000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1161.9900000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1162.5480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1162.6060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1164.6920000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1165.3520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
