,count,mean,std,min,25%,50%,75%,max
time,874050.0,874049.0,504633.29146024445,0.0,437024.5,874049.0,1311073.5,1748098.0
Fp1,874050.0,-7923.395246144475,657.8760356133306,-9543.017578125,-8490.576171875,-7941.552734374999,-7317.333984375,-6468.017578125
Fz,874050.0,-10710.87224634067,626.6884008688713,-11735.791015625,-11215.283203124998,-10763.37890625,-10000.585937499998,-9632.373046875
F3,874050.0,9742.72332041976,109.2220575890418,9494.677734375,9652.392578125,9727.490234375,9816.9921875,10152.83203125
F7,874050.0,-6730.393355531542,489.21812830033696,-7668.798828124999,-7179.931640625,-6791.259765625,-6197.0703125,-5656.005859374999
FT9,874050.0,-7555.27835958505,157.95702362670158,-7897.851562499999,-7674.755859374999,-7578.662109374999,-7467.041015624999,-7046.533203124999
FC5,874050.0,-7547.008465217594,189.14482552135814,-7893.164062499999,-7708.0078125,-7613.134765625,-7371.97265625,-7001.953125
FC1,874050.0,-9509.767832027897,364.06273736326324,-10047.265625,-9805.615234374998,-9672.021484375,-9205.2734375,-8617.041015625
C3,874050.0,-15223.536130466202,352.8840311990366,-15970.947265625,-15588.183593749998,-15146.923828124998,-14899.560546875,-14655.664062499998
T7,874050.0,6031.737243963088,299.49369863085275,5539.160156249999,5737.060546875,5970.4345703125,6352.099609375,6694.62890625
TP9,874050.0,-12840.702838584124,101.71541779405695,-13093.359374999998,-12930.224609374998,-12845.458984374998,-12766.748046875,-12486.767578124998
CP5,874050.0,-15468.575577256199,443.501207823693,-16241.162109374998,-15849.023437499998,-15463.183593749998,-15014.794921875,-14675.390625
CP1,874050.0,8092.786966753636,141.96229372857061,7844.580078125,7987.695312499999,8074.804687499999,8179.736328124999,8488.134765624998
Pz,874050.0,-11888.61594815219,690.169062722951,-13314.306640624998,-12353.564453125,-11999.902343749998,-11288.281249999998,-10674.51171875
P3,874050.0,1343.2491906391224,551.7954485378043,549.072265625,993.115234375,1137.451171875,1729.9804687499998,2745.6054687499995
P7,874050.0,-6429.435354869662,111.30576185407008,-6659.619140625,-6511.03515625,-6450.87890625,-6372.16796875,-6023.730468749999
O1,874050.0,-3182.1348659571463,397.1361321726304,-3922.55859375,-3441.50390625,-3310.64453125,-2912.939453125,-2134.423828125
Oz,874050.0,-15715.179254440536,470.7125896043892,-16563.57421875,-15978.564453125,-15772.55859375,-15400.390625,-14644.531249999998
O2,874050.0,-6729.564079672662,518.3964342928493,-7685.498046874999,-7046.630859375,-6812.890625,-6390.869140625,-5312.158203124999
P4,874050.0,-15536.304343208787,431.3757044595506,-16305.126953124998,-15942.138671874998,-15512.20703125,-15147.314453125,-14659.619140625
P8,874050.0,-9761.058460625554,261.0891756568279,-10206.884765625,-10005.2734375,-9828.90625,-9490.0390625,-9251.66015625
TP10,874050.0,13025.7828738054,415.37746211879426,12005.37109375,12677.05078125,13155.029296874998,13381.445312499998,13620.1171875
CP6,874050.0,8936.743696727875,646.0891567857512,7945.361328124999,8315.869140625,8856.103515625,9620.361328125,10225.537109375
CP2,874050.0,-12717.95042848977,304.72861261760806,-13202.978515625,-13007.51953125,-12782.666015625,-12383.349609375,-12208.447265625
Cz,874050.0,-15848.295457892229,675.1767344504018,-17053.857421875,-16407.177734375,-15760.44921875,-15225.830078124998,-14521.435546875
C4,874050.0,-16143.16798131945,372.7566891542003,-16730.908203125,-16498.779296875,-16176.07421875,-15732.910156249998,-15482.617187499998
T8,874050.0,-11330.712616722709,650.2194673217696,-12632.421875,-11761.767578124998,-11413.18359375,-10749.365234374998,-10005.6640625
FT10,874050.0,-6794.420650512074,539.4041620546026,-7768.457031249999,-7317.1875,-6823.046875,-6246.19140625,-5830.908203125
FC6,874050.0,-4589.481721337631,122.68509924507731,-4980.859375,-4695.60546875,-4594.7265625,-4483.056640625,-4166.357421875
FC2,874050.0,769.118209703571,118.02798862977163,437.98828124999994,730.2734375,800.634765625,845.80078125,1030.8593749999998
F4,874050.0,-11493.683876255382,681.742981569678,-13394.873046875,-11867.822265625,-11279.150390625,-10949.86572265625,-10514.453125
F8,874050.0,-1467.4324522763106,229.08175108757916,-2059.814453125,-1624.169921875,-1494.384765625,-1253.662109375,-896.3867187499999
Fp2,874050.0,11331.508425553995,1647.484205130674,7935.791015624999,9978.857421875,11297.509765625,12858.53271484375,14265.91796875
AF7,874050.0,-3019.4997460971017,1446.9735250855704,-5866.455078125,-4289.208984375,-3003.90625,-1615.234375,-279.4921875
AF3,874050.0,-10027.006183164043,477.190795783874,-11164.2578125,-10350.390624999998,-10143.701171875,-9496.240234375,-8977.392578125
AFz,874050.0,4250.341341581574,114.39343953194052,3937.20703125,4160.3515625,4228.22265625,4325.0,4743.06640625
F1,874050.0,-5684.598348966378,136.93357605045148,-5977.929687499999,-5759.521484374999,-5699.853515625,-5624.658203125,-5139.74609375
F5,874050.0,-142.94386343789327,327.86069668782216,-814.7460937499999,-428.369140625,-205.56640625,196.19140625,542.9687499999999
FT7,874050.0,-4280.389527267998,232.88981230081524,-4622.265625,-4437.6953125,-4371.240234375,-4240.869140625,-3438.9160156249995
FC3,874050.0,-16274.916159475377,671.6449448979038,-17370.01953125,-16882.666015625,-16299.072265624998,-15542.822265624998,-15140.576171875
FCz,874050.0,-8971.985478877066,260.99780122781686,-9367.138671874998,-9170.99609375,-8979.1015625,-8822.36328125,-8147.070312499999
C1,874050.0,-10422.797198621449,140.376055823622,-10642.919921874998,-10542.480468749998,-10466.2109375,-10305.712890624998,-10070.99609375
C5,874050.0,-8956.499167120284,3218.0400874334746,-13510.986328124998,-11768.9453125,-9477.6123046875,-5429.89501953125,-4151.025390624999
TP7,874050.0,-19295.98571870218,562.6006405483683,-20137.060546875,-19791.259765625,-19331.005859375,-18807.763671875,-17978.857421874996
CP3,874050.0,3553.7765296965276,314.1662160339573,3139.794921875,3346.044921875,3420.41015625,3750.732421875,4431.396484375
P1,874050.0,4243.224255363412,182.59010434313578,3908.447265625,4104.78515625,4196.777343749999,4401.26953125,4738.8671875
P5,874050.0,-19434.93933474871,602.1361098985692,-20352.978515625,-19933.447265624996,-19516.50390625,-18805.46875,-18285.05859375
PO7,874050.0,-13001.864379931694,254.4691665686113,-13466.113281249998,-13194.677734375,-13124.853515625,-12761.279296874998,-12305.517578125
PO3,874050.0,-5793.070929743812,469.5782266120292,-6594.384765625,-6115.52734375,-5820.1171875,-5426.3671875,-4692.3828125
POz,874050.0,-19583.080319793633,97.23591241035874,-19844.824218749996,-19655.908203125,-19588.28125,-19510.3515625,-19317.431640625
PO4,874050.0,698.7366274455122,510.515896449024,-199.560546875,348.583984375,669.1406249999999,1130.908203125,1890.3808593749998
PO8,874050.0,-10722.677058250296,72.66933586556969,-10952.392578125,-10771.044921874998,-10727.1484375,-10681.34765625,-10283.056640625
P6,874050.0,-11583.398028238695,634.1801038663555,-12758.740234375,-12216.69921875,-11521.142578125,-10929.98046875,-10613.134765624998
P2,874050.0,-9943.065676886692,421.14808356051213,-10646.435546875,-10305.615234375,-9926.416015625,-9494.775390625,-9258.251953125
CP4,874050.0,-11150.376738438787,201.6211382140499,-11643.505859375,-11217.28515625,-11095.751953125,-11023.388671875,-10756.005859374998
