,count,mean,std,min,25%,50%,75%,max
P7,1022075.0,-17423.919131557584,391.0485479778834,-18006.591796875,-17825.341796874996,-17474.951171875,-17130.957031249996,-16742.285156249996
O1,1022075.0,-6473.068092416545,1286.1228925401826,-8561.767578124998,-7943.603515625,-6184.228515625,-5426.757812499999,-4328.41796875
Oz,1022075.0,-8315.002795324463,168.1992670754229,-8692.431640625,-8494.091796874998,-8282.763671875,-8162.597656249999,-8018.212890624999
O2,1022075.0,-12935.548147447824,436.70712685433534,-13577.294921875,-13304.687499999998,-13053.564453125,-12606.445312499998,-11973.193359375
P4,1022075.0,-9788.297415079694,336.1533036480938,-10396.484374999998,-10097.216796875,-9749.267578125,-9464.84375,-9228.41796875
P8,1022075.0,-20520.473742858812,690.7379939816908,-21625.195312499996,-21221.435546875,-20408.203125,-19938.671874999996,-19267.67578125
TP10,1022075.0,3183.956847513025,1242.649425697504,1332.51953125,2104.78515625,3099.560546875,4164.5751953125,5964.35546875
CP6,1022075.0,5934.273699394461,545.0222591600991,5179.052734375,5506.73828125,5847.4609375,6212.3046875,7509.5703125
CP2,1022075.0,11674.607551293479,166.16051235939835,11303.466796875,11531.34765625,11704.052734375,11828.80859375,11949.365234375
Cz,1022075.0,10206.627500084081,316.3932600811672,9733.203125,9933.056640625,10129.931640625,10438.183593749998,11010.644531249998
C4,1022075.0,-9750.553319935088,895.8054550087063,-11131.103515625,-10594.82421875,-9661.328125,-9037.158203125,-8188.183593750001
T8,1022075.0,-19526.952884460305,1017.8572465343509,-21301.318359374996,-20439.74609375,-19393.212890625,-18688.916015624996,-17848.486328125
FT10,1022075.0,-19193.594297580137,1115.6602382406406,-21147.0703125,-20232.031249999996,-18963.96484375,-18187.548828125,-17418.310546875
FC6,1022075.0,4840.925368056787,279.7146788600918,4355.37109375,4591.992187499999,4778.808593749999,5091.650390625,5418.798828125
FC2,1022075.0,-5690.599958599464,623.051150172168,-6646.58203125,-6277.05078125,-5629.296874999999,-5213.671875,-4527.294921874999
F4,1022075.0,-16597.525104557135,1220.5763782395127,-18631.201171875,-17491.113281249996,-16769.43359375,-15548.291015625,-14250.9765625
F8,1022075.0,-12444.419407019726,872.695940370801,-13589.306640625,-13161.767578124998,-12826.757812499998,-11956.25,-10300.244140625
Fp2,1022075.0,-11212.948271448784,1156.5421029822546,-13528.271484375,-12130.224609374998,-11133.935546875,-10205.6640625,-9113.330078124998
AF7,1022075.0,-14095.418865936788,1211.064720566821,-16428.662109375,-15006.591796875,-14185.693359375,-12940.380859375,-12020.800781249998
AF3,1022075.0,-16480.885038268505,1475.2761267738588,-19098.974609375,-17741.9189453125,-16329.296875,-15245.60546875,-13939.84375
AFz,1022075.0,-15762.569299080225,1125.6665977869732,-17773.388671874996,-16710.7421875,-15640.576171875,-14786.4013671875,-13861.376953124998
F1,1022075.0,-9224.347865784679,382.5226581697364,-9968.603515624998,-9590.380859374998,-9158.10546875,-8943.359375,-8262.353515625
F5,1022075.0,-12985.73418495692,906.9514465037319,-14854.638671875,-13420.3125,-12915.234375,-12410.791015624998,-11199.755859374998
FT7,1022075.0,-11478.929784480255,1106.8550552823322,-13304.248046875,-12274.951171875,-11526.85546875,-10498.73046875,-9590.52734375
FC3,1022075.0,-6589.003154246951,587.3865386455186,-7330.322265625,-7141.11328125,-6671.826171875,-6076.7578125,-5303.759765625
FCz,1022075.0,3502.7351517019606,471.6224916303068,2823.7304687499995,3141.9433593749995,3402.4902343749995,3837.01171875,4787.59765625
C1,1022075.0,4091.9526145398913,438.79788929161305,3340.4785156249995,3698.5351562499995,4061.474609375,4395.507812499999,5032.324218749999
C5,1022075.0,-18361.27945032356,586.8442661727188,-18964.16015625,-18715.13671875,-18610.107421874996,-18163.427734374996,-16339.111328125
TP7,1022075.0,-19519.84621167417,453.60438804703597,-20513.76953125,-19862.01171875,-19501.171875,-19076.757812499996,-18575.48828125
CP3,1022075.0,1255.7578034230303,339.39230366879735,889.84375,1079.19921875,1150.68359375,1246.6796875,2558.88671875
P1,1022075.0,-5246.269847271864,576.6420442542335,-6451.85546875,-5513.37890625,-5103.417968749999,-4799.169921875,-4507.568359374999
P5,1022075.0,-13007.71279316701,481.9013801807728,-13779.296875,-13496.923828125,-13038.37890625,-12595.21484375,-12103.759765625
PO7,1022075.0,-8922.483580430742,217.76692858052857,-9362.841796875,-9017.041015625,-8943.9453125,-8869.238281249998,-7951.904296874999
PO3,1022075.0,-7261.9831944206635,142.92398847474203,-7572.314453124999,-7408.447265625,-7204.833984375,-7155.95703125,-7009.716796875
POz,1022075.0,-6768.26170222036,761.7377294018893,-7859.47265625,-7603.7841796875,-6718.017578125,-6114.2822265625,-5469.238281249999
PO4,1022075.0,-10173.902002360393,144.07264517604452,-10516.845703125,-10287.744140625,-10175.5859375,-10077.83203125,-9846.630859375
PO8,1022075.0,-6457.76013730302,750.9561295209951,-7747.021484375,-7190.966796875,-6335.986328124999,-5792.626953124999,-5202.5390625
P6,1022075.0,-14826.957837667092,778.156353840388,-16021.923828125,-15690.917968749998,-14650.9765625,-14072.509765625,-13784.912109375
P2,1022075.0,-2482.4818924488022,405.87331555361453,-2954.8828125,-2775.048828125,-2572.998046875,-2254.19921875,-1257.03125
CP4,1022075.0,-7464.916670743341,268.5844223251118,-7959.423828124999,-7652.001953124999,-7491.455078125,-7256.494140625,-6757.2265625
TP8,1022075.0,-23635.75975989218,823.2739924568283,-24847.607421874996,-24481.494140624996,-23611.9140625,-22862.548828125,-22109.521484375
C6,1022075.0,-16458.58650963573,535.2664697293309,-17343.310546875,-16987.890625,-16429.638671875,-16041.845703124998,-15345.263671875
C2,1022075.0,7998.795116074377,972.9799595404551,6516.650390625,7140.52734375,7928.466796875,8839.7216796875,10085.449218749998
FC4,1022075.0,-1425.429050392278,394.99761732568254,-2237.109375,-1622.65625,-1335.3027343749998,-1191.2109375,-485.302734375
FT8,1022075.0,-19631.60965237308,605.8260921764304,-20688.134765624996,-20210.64453125,-19586.5234375,-19155.37109375,-18454.638671875
F6,1022075.0,-16186.700391351158,1287.8483080022625,-18487.548828125,-17246.77734375,-16080.17578125,-15186.5234375,-13887.499999999998
F2,1022075.0,-3788.680356281569,635.7326840297327,-4888.76953125,-4304.052734375,-3676.7578124999995,-3268.3105468749995,-2695.751953125
AF4,1022075.0,-12798.854251958332,1035.147234629837,-14496.240234374998,-13767.724609374998,-12770.751953125,-11862.40234375,-10964.16015625
AF8,1022075.0,-15869.64783674793,1231.2908273112512,-18257.958984375,-16812.939453125,-15715.283203125,-14892.333984374998,-13441.699218749998
VEOG,1022075.0,-815936.0978077991,93734.72497549535,-984163.8749999999,-874933.0,-831036.0,-792328.1249999999,-485621.40625
X,1022075.0,-489619.98325196485,124210.0062570255,-2089328.75,-563533.15625,-500363.125,-399384.78125,902190.8125
Y,1022075.0,1280954.4579887183,151519.09427474206,-471196.46875,1244516.8125,1329247.375,1367658.8125,2485333.5
Z,1022075.0,299343.36766153626,155478.82930250576,-874187.0625,208233.59375,249566.734375,340085.625,1889722.6249999998
