,count,mean,std,min,25%,50%,75%,max
time,1188300.0,1188299.0,686065.6135531062,0.0,594149.5,1188299.0,1782448.5,2376598.0
Fp1,1188300.0,8456.788435455324,427.68809801240985,7671.533203125,8077.783203124999,8380.46875,8816.796875,9575.048828125
Fz,1188300.0,-590.7227767280464,363.2459162648643,-1115.91796875,-928.466796875,-637.6953125,-260.05859375,231.640625
F3,1188300.0,-9590.115926014316,1100.6028702279425,-11855.2734375,-10626.562499999998,-9332.51953125,-8575.878906249998,-7846.386718749999
F7,1188300.0,8300.297315574902,86.88063193714143,7945.263671874999,8251.025390625,8305.712890624998,8356.689453125,8593.066406249998
FT9,1188300.0,2873.0734146042405,1829.9123354948931,272.02148437499994,1102.63671875,2810.25390625,4449.31640625,6310.302734374999
FC5,1188300.0,967.4933335617978,731.5374340345247,-665.625,363.4765625,1120.3125,1598.8769531249998,2164.306640625
FC1,1188300.0,8851.924717040954,1251.5492575580631,6968.310546874999,7736.035156249999,8792.724609375,9882.33642578125,11334.472656249998
C3,1188300.0,6091.995031348946,1081.0550533341604,4407.2265625,5127.539062499999,6057.226562499999,6929.150390625,8324.12109375
T7,1188300.0,3773.2566972973473,1151.8697523387564,2027.6367187499998,2676.1718749999995,3732.91015625,4699.31640625,6245.3125
TP9,1188300.0,19446.50032428811,663.84559517116,18306.787109375,18752.08740234375,19548.046875,20141.9921875,20378.173828125
CP5,1188300.0,12628.791974518483,927.8906353220245,11185.107421875,11827.392578125,12502.83203125,13348.4375,14683.49609375
CP1,1188300.0,6056.139903816442,822.2177831748647,4683.203124999999,5345.5078125,6094.53125,6487.548828125,7853.710937499999
Pz,1188300.0,8349.544753526243,476.7280124732103,7645.556640625,7897.900390625001,8300.830078125,8845.556640625,9363.037109375
P3,1188300.0,9368.428348311729,1001.8219910133663,7978.3203125,8483.0078125,9266.796875,10196.923828125,11572.412109375
P7,1188300.0,5044.724808788355,1070.20746291947,3130.6640625,4056.0546874999995,5038.4765625,6121.533203125,7181.933593749999
O1,1188300.0,-2936.2185832537816,842.5333306786981,-4127.197265624999,-3610.009765625,-3140.869140625,-2372.802734375,-793.45703125
Oz,1188300.0,-3737.5601946040956,806.6225382118804,-4901.708984375,-4375.732421875,-3927.5390625,-3193.06640625,-1696.044921875
O2,1188300.0,-3936.0137429208876,838.1076450360088,-5142.3828125,-4606.73828125,-4127.880859375,-3361.5234374999995,-1839.74609375
P4,1188300.0,10347.777366390997,920.8859659274234,9007.470703125,9508.349609375,10266.162109375,10996.39892578125,12383.740234375
P8,1188300.0,20680.88640909019,65.93221573147126,20413.623046875,20636.083984374996,20675.732421875,20732.470703125,20975.830078125
TP10,1188300.0,-842.9070193008131,991.5295193805553,-2495.21484375,-1571.6308593749998,-913.0615234375,-70.10498046875,2021.5332031249998
CP6,1188300.0,16613.32620355596,686.2957402487447,15427.05078125,15990.771484375,16555.859375,17275.9765625,17919.287109374996
CP2,1188300.0,4725.087725604592,703.7207861075938,3560.4492187499995,4141.845703125,4693.310546875,5296.435546875,6151.85546875
Cz,1188300.0,-1987.7333271039772,954.5489233114272,-3497.314453125,-2794.384765625,-2156.4453124999995,-1105.419921875,-239.84374999999997
C4,1188300.0,17966.529951368288,333.4192108562707,17275.830078125,17697.4609375,18022.16796875,18261.962890625,18550.830078125
T8,1188300.0,170.57704858700455,1154.6341770607548,-1234.521484375,-912.1093749999999,-3.564453125,1026.66015625,3168.26171875
FT10,1188300.0,704.4365777594568,367.13223984810276,81.25,450.048828125,537.890625,967.7734375,1761.865234375
FC6,1188300.0,20900.36457203338,74.08568296504242,20654.19921875,20848.144531249996,20900.732421875,20955.56640625,21244.7265625
FC2,1188300.0,7449.566074031376,411.1886601092992,6733.251953125,7062.158203124999,7485.3515625,7764.306640625,8276.416015625
F4,1188300.0,2059.4028906677345,496.4399426257559,1096.9238281249998,1607.65380859375,2143.5546875,2495.80078125,3070.458984375
F8,1188300.0,-94.25564599079304,570.7171229928144,-1267.1874999999998,-518.115234375,41.30859375,427.63671874999994,981.201171875
Fp2,1188300.0,850.1356387210195,1277.104238421154,-1846.875,-185.64453125,1000.09765625,1941.064453125,3152.490234375
AF7,1188300.0,8344.359612874287,392.7739952008906,7526.3671875,8017.236328125,8247.656249999998,8667.67578125,9423.4375
AF3,1188300.0,-6097.432682727229,1533.0942904169626,-9297.705078125,-7385.009765625,-5875.48828125,-4740.4296875,-3532.5683593749995
AFz,1188300.0,1573.6738289468149,1004.8363083632809,-359.9609375,699.0234375,1679.345703125,2467.529296875,3372.998046875
F1,1188300.0,6184.220101926399,118.07753937247097,5954.882812499999,6110.009765625,6152.294921875,6216.015625,6626.513671875
F5,1188300.0,-6584.747556703576,1272.2306190747365,-9274.023437499998,-7694.042968749999,-6347.900390624999,-5470.751953124999,-4471.142578125
FT7,1188300.0,12174.188333196913,975.3557853335809,10553.515625,11373.73046875,12074.4140625,12965.869140625,14398.925781249998
FC3,1188300.0,6158.790623208444,578.3964770803585,5220.996093749999,5668.603515625,6137.01171875,6604.638671875,7454.003906249999
FCz,1188300.0,-1935.9858732094299,147.14624655785119,-2329.8828124999995,-2019.970703125,-1909.1796874999998,-1828.466796875,-1626.4160156249998
C1,1188300.0,4988.700783320974,1214.2851923374787,3416.2109374999995,3931.2988281249995,4760.644531249999,5869.82421875,7717.7734375
C5,1188300.0,7647.337072878206,699.1280589084944,6536.572265624999,7011.523437499999,7603.076171875,8191.796874999999,9195.898437499998
TP7,1188300.0,8396.42006417223,1773.3629231352058,5453.564453124999,6905.078124999999,8273.14453125,9903.955078125,11826.171875
CP3,1188300.0,12165.979901410168,942.9491289585302,10707.275390625,11353.027343749998,12097.8515625,12821.679687499998,14139.062499999998
P1,1188300.0,6344.589735599176,550.966266934419,5385.302734375,5840.234374999999,6356.591796875,6895.1171875,7276.26953125
P5,1188300.0,12306.945449249979,370.6590225218415,11555.419921874998,11979.296875,12369.824218749998,12615.8203125,12946.728515624998
PO7,1188300.0,4692.178960317195,1039.530111982715,2805.810546875,3731.73828125,4697.119140625,5745.019531249999,6754.248046875
PO3,1188300.0,-8972.510811836302,320.95084755053705,-9518.5546875,-9224.0234375,-9064.794921875,-8714.16015625,-7889.501953124999
POz,1188300.0,-11160.906816764562,925.4396771558796,-12448.53515625,-12056.15234375,-11159.570312499998,-10360.400390625,-9420.263671875
PO4,1188300.0,6483.242653962067,1158.0874502265349,4920.751953125,5504.589843749999,6159.27734375,7380.46875,9311.5234375
PO8,1188300.0,18188.889059935937,556.1742796328118,17208.69140625,17694.53125,18188.37890625,18727.44140625,19345.068359375
P6,1188300.0,20504.865048891406,72.5121827764951,20317.431640624996,20451.904296875,20497.55859375,20555.029296875,20794.091796875
P2,1188300.0,11600.165306111212,569.1641352824523,10726.269531249998,11155.029296874998,11530.76171875,12073.14453125,12887.255859375
CP4,1188300.0,12577.735969238487,811.7229175670682,11356.201171875,11856.591796875,12563.623046875,13282.470703124998,14163.818359375
TP8,1188300.0,19585.2481830908,270.5752805441065,18995.1171875,19369.3359375,19580.17578125,19836.71875,20250.29296875
C6,1188300.0,13107.218504441744,316.7478199100795,12565.72265625,12815.4296875,13133.447265624998,13342.3828125,13972.021484375
C2,1188300.0,6742.537438552909,683.7666770484464,5680.957031249999,6227.490234375,6682.666015625,7163.916015625,8497.607421875
FC4,1188300.0,19688.943356375377,67.98244469406892,19471.484375,19641.50390625,19689.697265625,19740.624999999996,19965.0390625
FT8,1188300.0,3155.8683441632083,547.1493922557839,1863.8671874999998,2833.154296875,3399.609375,3628.857421875,3935.1562499999995
F6,1188300.0,892.19339997265,622.2024649357729,-248.77929687499997,313.18359375,975.9765625,1443.7133789062498,2130.17578125
F2,1188300.0,-6086.053686036512,603.5297070091099,-7152.685546875,-6611.425781249999,-6032.03125,-5545.117187499999,-4969.091796875
AF4,1188300.0,-4422.604903957794,1088.9182634461947,-6743.017578125,-5332.04345703125,-4246.58203125,-3454.8828125,-2580.37109375
AF8,1188300.0,2241.758740452156,1472.437789731567,-483.056640625,1075.09765625,2434.521484375,3540.1367187499995,5288.623046875
VEOG,1188300.0,-527243.920619096,46235.18624931329,-634208.3125,-567917.0156249999,-520706.78125,-495127.078125,-167797.796875
X,1188300.0,-383661.13476667524,189679.15984667934,-1503399.875,-378157.1875,-368781.6875,-338301.89062499994,1416320.2499999998
Y,1188300.0,-1262029.2364238221,279780.79862472607,-3353899.75,-1346573.2499999998,-1329057.875,-1300164.125,3280703.2499999995
Z,1188300.0,82702.65044890689,218617.7365880261,-1217061.25,-101321.11328125,68337.32031249999,203539.36328125,2323488.0
