,count,mean,std,min,25%,50%,75%,max
P8,927125.0,-3731.737949821778,68.90348164287502,-3921.044921875,-3779.98046875,-3742.8222656249995,-3688.720703125,-3450.4882812499995
TP10,927125.0,-24286.874079763973,387.6253399227695,-25248.779296875,-24564.453125,-24174.853515624996,-24003.7109375,-23152.099609374996
CP6,927125.0,-163.85629302826277,100.99321878754864,-421.923828125,-245.556640625,-160.35156249999997,-89.453125,48.876953125
CP2,927125.0,-4187.343469341968,330.69066070654134,-4875.87890625,-4458.69140625,-4146.533203124999,-3869.091796875,-3632.51953125
Cz,927125.0,-6263.486868479928,715.5857644956955,-7884.374999999999,-6661.865234375,-5835.595703125,-5714.843749999999,-5607.373046875
C4,927125.0,-2377.639284751247,103.4633721527013,-2677.880859375,-2436.6699218749995,-2391.162109375,-2289.599609375,-2133.7402343749995
T8,927125.0,-9194.310089416627,570.7934839071332,-10498.046875,-9751.708984375,-9009.814453124998,-8731.591796875,-8293.1640625
FT10,927125.0,-15969.348594919189,1014.6692980502226,-17819.04296875,-16902.1484375,-15867.724609374998,-15264.35546875,-14062.060546875
FC6,927125.0,-1836.5019222099568,160.24319291953003,-2407.8125,-1901.6601562499998,-1814.892578125,-1711.669921875,-1399.8046875
FC2,927125.0,7084.725757392224,608.9134019218399,5788.96484375,6647.94921875,7117.3828125,7657.958984374999,8037.744140624999
F4,927125.0,-2373.5944113291257,90.19200532404025,-7909.667968749999,-2438.1835937499995,-2381.7871093749995,-2300.537109375,6875.0
F8,927125.0,-1769.0985971838345,81.54638812374672,-2273.388671875,-1831.25,-1796.1425781249998,-1699.853515625,-1263.134765625
Fp2,927125.0,-2853.993823995972,538.3003597597915,-6649.658203125,-3182.03125,-2986.669921875,-2728.2714843749995,4309.912109374999
AF7,927125.0,-26012.20174772693,879.0678806972803,-27544.921875,-26664.697265625,-26257.763671875,-25446.142578124996,-21572.265625
AF3,927125.0,994.7763655811817,68.26419149166703,746.09375,951.07421875,992.48046875,1038.6718749999998,1349.70703125
AFz,927125.0,4942.4285444860625,238.88777075943193,4174.804687499999,4830.615234374999,5032.91015625,5119.189453125,5359.326171875
F1,927125.0,-1734.684954485894,1241.1609871935593,-4373.876953125,-2706.25,-1565.6738281249998,-563.57421875,79.58984375
F5,927125.0,-7374.671438766095,118.01867256098998,-7805.95703125,-7445.3125,-7371.58203125,-7285.302734375,-6899.21875
FT7,927125.0,-14556.219188709216,1514.589799032025,-17089.453125,-15880.566406249998,-14606.34765625,-13248.291015625,-11678.857421875
FC3,927125.0,-101.88385586953957,312.07685841518287,-1004.4433593749999,-246.533203125,3.369140625,120.16601562499999,284.47265625
FCz,927125.0,-1713.530930632331,355.0260324514313,-2278.369140625,-2000.9765625,-1905.908203125,-1353.0761718749998,-1036.5234375
C1,927125.0,542.4697478659667,298.3077266935952,-148.974609375,315.478515625,667.431640625,785.2050781249999,891.11328125
C5,927125.0,-8225.519723270863,1225.4313593701343,-10159.9609375,-9347.216796875,-8326.318359375,-7018.603515624999,-6253.61328125
TP7,927125.0,-3730.2923316473134,514.3487443832964,-4700.09765625,-4228.90625,-3656.25,-3205.46875,-2999.462890625
CP3,927125.0,-3630.777709621899,325.81857121987974,-4184.033203125,-3881.34765625,-3701.5136718749995,-3394.3359375,-2871.630859375
P1,927125.0,15945.404344590552,3195.016548950237,8999.12109375,13465.429687499998,16722.509765625,18667.578125,20197.802734375
P5,927125.0,-1418.4364073349232,208.19386339607317,-1753.8085937499998,-1607.470703125,-1477.978515625,-1210.791015625,-933.0566406249999
PO7,927125.0,-6884.193057439834,362.3163227450961,-7505.126953125,-7199.414062499999,-6869.53125,-6694.482421875,-5587.158203124999
PO3,927125.0,-38.969026760735474,430.13785049214556,-1273.4375,-277.63671875,135.400390625,265.33203125,552.24609375
POz,927125.0,-2906.6829574373064,255.76135340483796,-3696.8261718749995,-2930.615234375,-2836.62109375,-2758.3984375,-2464.94140625
PO4,927125.0,-787.3611943529223,548.9456618053115,-1650.732421875,-1287.59765625,-885.009765625,-307.275390625,384.521484375
PO8,927125.0,-4499.581293976254,668.0733190270719,-5585.64453125,-5076.220703124999,-4552.539062499999,-3933.3007812499995,-3083.6914062499995
P6,927125.0,-4262.977228411082,512.0274584081312,-5052.24609375,-4699.12109375,-4329.248046874999,-3835.3027343749995,-3129.39453125
P2,927125.0,-1977.4792820231394,410.72962215581714,-2461.669921875,-2313.1347656249995,-2137.353515625,-1655.3710937499998,-1065.33203125
CP4,927125.0,-3002.1510723359343,105.37354716626727,-3279.931640625,-3058.9355468749995,-3008.935546875,-2930.7617187499995,-2721.5820312499995
TP8,927125.0,-762.9967071529088,287.37191620825297,-1286.7187499999998,-1021.8261718749999,-754.931640625,-533.349609375,-224.41406249999997
C6,927125.0,-3812.825671599029,255.92221143415185,-4376.513671874999,-4039.5996093749995,-3803.759765625,-3592.138671875,-3272.509765625
C2,927125.0,-2019.0603035046179,233.14528518666287,-2727.978515625,-2027.001953125,-1919.7265625,-1876.953125,-1768.9453125
FC4,927125.0,-1756.8897516895308,245.591929191018,-2409.033203125,-1843.75,-1676.318359375,-1601.513671875,-1324.90234375
FT8,927125.0,27.989319668919375,267.9260570239809,-752.44140625,-203.125,108.447265625,219.091796875,683.154296875
F6,927125.0,-1915.1922184677094,163.233273703209,-2557.177734375,-2053.1738281249995,-1957.9101562500002,-1750.146484375,-1310.7421874999998
F2,927125.0,-1387.5836957643758,681.8403829604288,-3188.18359375,-1873.583984375,-1330.810546875,-813.330078125,212.890625
AF4,927125.0,-529.9294012593535,195.59299180536354,-1011.8652343749999,-680.6640625,-546.142578125,-333.69140625,734.521484375
AF8,927125.0,-13295.358145824204,482.0420306932743,-14093.26171875,-13583.007812499998,-13346.289062499998,-13044.970703124998,-9118.9453125
VEOG,927125.0,918153.3113175138,78670.79146353708,641102.8125,852215.5625,921315.2499999999,991753.625,1143152.375
X,927125.0,-771111.4807389411,278861.00501916907,-2354823.25,-914325.125,-826901.5,-724945.6875,1530167.5
Y,927125.0,927155.0798727401,244085.9660973954,-4623297.0,825423.625,963075.75,1085917.375,4856936.999999999
Z,927125.0,533429.5458443878,191770.29325636692,-1728735.0,415754.625,507708.5,638325.8125,2589372.75
