,count,mean,std,min,25%,50%,75%,max
time,857425.0,857424.0,495034.8432349653,0.0,428712.0,857424.0,1286136.0,1714848.0
Fp1,857425.0,-2037.8349036768886,207.53615641864855,-2694.287109375,-2221.728515625,-2003.8085937499998,-1864.8925781249998,-1263.4765624999998
Fz,857425.0,1074.2079422945155,31.197030928976943,924.755859375,1057.3730468749998,1074.267578125,1093.408203125,1194.287109375
F3,857425.0,700.5519817012056,173.30959085013944,282.51953125,547.265625,713.8671875,853.2714843749999,1103.6132812499998
F7,857425.0,-9924.273281578016,561.8415235586456,-11032.275390624998,-10478.271484375,-9805.859375,-9427.63671875,-8747.94921875
FT9,857425.0,-5183.502711436587,831.6521816165796,-6783.740234374999,-5915.33203125,-5147.509765625,-4329.150390625,-3752.1484374999995
FC5,857425.0,-2117.394198961917,40.38527816207529,-2611.1328125,-2152.783203125,-2113.8183593749995,-2082.275390625,-1880.2734375
FC1,857425.0,-7957.398422010307,1166.432137777384,-10718.017578124998,-8841.40625,-7544.677734375,-6992.041015625,-6503.271484375
C3,857425.0,-10516.218924885467,513.087655940163,-11466.357421875,-10963.769531249998,-10499.609375,-10068.798828125,-9135.7421875
T7,857425.0,-429.62111595948625,139.5363528137851,-1063.037109375,-570.5566406249999,-430.37109375,-303.56445312499994,147.16796875
TP9,857425.0,-22126.505374069253,1296.4878139338728,-24509.08203125,-23260.9375,-22116.162109375,-20932.12890625,-19716.015625
CP5,857425.0,-15403.793517153468,164.42712573225734,-15774.462890625,-15578.027343749998,-15315.380859375,-15265.869140625,-14679.052734375
CP1,857425.0,3834.1588836464375,286.80553041491925,3261.71875,3619.7265625,3851.5625,4084.521484375,4315.576171875
Pz,857425.0,-24614.259923654037,75.69317552332468,-24781.396484375,-24688.525390625,-24598.4375,-24555.078124999996,-24447.4609375
P3,857425.0,-13115.167867497521,138.98030570784974,-13311.865234375,-13199.023437499998,-13172.851562499998,-13131.591796875,-12728.271484375
P7,857425.0,1917.768393725672,650.2687665084775,613.134765625,1317.578125,2063.8671875,2510.15625,2947.265625
O1,857425.0,-17977.942754650554,218.82414151150752,-18508.642578124996,-18157.373046874996,-17932.666015624996,-17823.242187499996,-17536.71875
Oz,857425.0,-10908.352252531653,414.30205084443867,-11570.1171875,-11226.611328125,-11030.029296874998,-10482.226562499998,-10038.574218749998
O2,857425.0,-19024.77780314468,376.23028104980506,-19760.302734375,-19426.513671875,-18952.83203125,-18667.96875,-18394.23828125
P4,857425.0,-23291.9617941028,230.5838687284888,-23779.394531249996,-23497.021484375,-23301.660156249996,-23112.841796875,-22826.953125
P8,857425.0,-23029.724575946875,649.0294247308842,-24079.58984375,-23600.537109375,-23097.94921875,-22517.919921874996,-21652.9296875
TP10,857425.0,-4600.694709483974,323.95844392664566,-5416.552734375,-4829.931640625,-4698.53515625,-4343.408203124999,-3661.083984375
CP6,857425.0,-3082.0603001788604,235.27467945378353,-3718.310546875,-3263.4765624999995,-3133.7402343749995,-2865.8203124999995,-2549.70703125
CP2,857425.0,-19341.1015318623,614.2286400868675,-21027.197265625,-19554.78515625,-19202.490234374996,-18844.62890625,-18401.5625
Cz,857425.0,2515.979319095876,323.0094978657298,1747.314453125,2288.427734375,2591.748046875,2801.0253906249995,2955.029296875
C4,857425.0,-16009.807509528438,143.75643255904012,-16580.517578125,-16089.16015625,-16030.664062499998,-15936.083984374998,-15366.89453125
T8,857425.0,-32899.99054674516,648.389357982176,-34452.1484375,-33560.30078125,-32874.31640625,-32313.623046874996,-31692.48046875
FT10,857425.0,-35174.14661815811,340.0174621726084,-35874.12109374999,-35540.0859375,-35030.76171875,-34944.48046875,-34349.36328124999
FC6,857425.0,-28871.988726806463,458.18118057975005,-30177.685546875,-29329.4921875,-28890.869140624996,-28448.046874999996,-27681.494140625
FC2,857425.0,-17774.190350388246,81.20532471598278,-17975.195312499996,-17828.7109375,-17785.05859375,-17736.914062499996,-17426.904296875
F4,857425.0,-25636.67665806913,696.544710327575,-27613.134765625,-25904.00390625,-25417.236328125,-25079.101562499996,-24717.529296875
F8,857425.0,-32126.341211227933,239.44559121949234,-32774.0234375,-32305.029296874996,-32185.546875,-32015.087890625004,-31204.980468749996
Fp2,857425.0,-29409.880531699655,560.630577111067,-30236.5234375,-29832.958984374996,-29616.406249999996,-29069.82421875,-27751.5625
AF7,857425.0,370.5445880493374,142.06275863832843,-232.177734375,325.9765625,420.41015625,463.76953125,741.11328125
AF3,857425.0,-46192.71814330062,506.85793664749394,-46899.75390625,-46663.0859375,-46356.10156249999,-45771.140625,-43995.84765625
AFz,857425.0,-5272.238079086727,474.33873774898467,-6221.484375,-5672.36328125,-5217.236328124999,-4835.3515625,-4513.57421875
