,count,mean,std,min,25%,50%,75%,max
time,1072350.0,1072349.0,619121.8498405624,0.0,536174.5,1072349.0,1608523.5,2144698.0
Fp1,1072350.0,-22268.13488934022,1555.5459209705698,-24870.605468749996,-23697.20458984375,-22293.847656249996,-20842.7734375,-14260.693359375
Fz,1072350.0,5148.513717545359,183.81235898338232,4796.728515624999,4972.607421875,5165.869140624999,5319.091796875,5586.572265625
F3,1072350.0,-25057.96806562762,987.2605659294937,-26603.662109375,-26038.28125,-25196.533203125,-24182.861328125,-23125.048828124996
F7,1072350.0,-22852.948331433665,795.6901294654504,-24112.939453125,-23624.511718749996,-22968.75,-22107.421874999996,-21162.304687499996
FT9,1072350.0,-15521.588615841158,831.4330000442095,-17002.685546875,-16260.9375,-15547.021484375,-14748.974609375,-14081.738281249998
FC5,1072350.0,-25256.17766748591,1086.6131724772117,-27218.066406249996,-26418.652343749996,-25147.558593749996,-24262.060546875,-23351.5625
FC1,1072350.0,-5172.346653050252,208.33612464965654,-5580.419921875,-5361.328124999999,-5149.658203125,-5032.177734375,-4079.98046875
C3,1072350.0,348.7284403576986,326.3064283799752,-16.015624999999996,87.79296875,199.31640625,524.072265625,1300.146484375
T7,1072350.0,-19208.42990997794,578.0308840145387,-20290.4296875,-19759.130859374996,-19007.71484375,-18758.59375,-18206.396484374996
TP9,1072350.0,-22509.360009103108,1804.779963154158,-26770.849609374996,-24703.759765625,-21570.654296875,-21146.2890625,-19997.4609375
CP5,1072350.0,-7088.690263443751,1248.316514326168,-9338.623046875,-8108.154296875,-6993.798828125,-6127.35595703125,-4982.275390625
CP1,1072350.0,975.2126914148104,322.979665178711,-289.25781249999994,929.39453125,1096.533203125,1152.1972656249998,1395.2148437499998
Pz,1072350.0,-4101.586142128707,220.57202103572078,-4753.515624999999,-4182.12890625,-4063.720703125,-3935.205078125,-3774.6093749999995
P3,1072350.0,-6040.788839247986,220.26341870071403,-6338.964843749999,-6210.64453125,-6086.962890625,-5951.562499999999,-4810.107421874999
P7,1072350.0,-5968.213460935314,658.9178414581662,-7239.16015625,-6512.09716796875,-5907.91015625,-5447.900390625,-4747.558593749999
O1,1072350.0,-7873.348590375038,405.74149386396465,-8647.998046875,-8178.857421875,-7934.5947265625,-7564.0625,-6862.304687499999
