,count,mean,std,min,25%,50%,75%,max
time,1059725.0,1059724.0,611832.8026920427,0.0,529862.0,1059724.0,1589586.0,2119448.0
Fp1,1059725.0,-2269.63261013323,396.8163873234154,-3714.6972656249995,-2508.544921875,-2327.587890625,-2058.447265625,1617.8710937499998
Fz,1059725.0,-18585.342881186745,371.59362130089266,-19174.902343749996,-18854.980468749996,-18691.357421875,-18368.84765625,-17673.681640624996
F3,1059725.0,-16090.165761099946,694.6355583931718,-16848.33984375,-16530.2734375,-16370.214843749998,-15772.36328125,-12912.841796875
F7,1059725.0,-7290.993428286599,944.7994442944502,-9231.34765625,-7982.080078125,-7479.443359375,-6794.287109375,-3325.0
FT9,1059725.0,-12736.881393490572,355.2116685038598,-14294.04296875,-12975.146484375,-12770.898437499998,-12622.167968749998,-11373.779296874998
FC5,1059725.0,-14415.607811449461,549.5623413501983,-16654.19921875,-14848.095703125,-14425.927734375,-14182.666015625,-12091.796875
FC1,1059725.0,3870.4165516296976,532.6856837312947,3242.724609375,3494.0429687499995,3681.4453125,4021.2890625,5321.728515625
C3,1059725.0,-13093.859922984515,241.1855827419349,-13776.07421875,-13294.04296875,-13101.7578125,-12889.501953125,-12152.880859375
T7,1059725.0,-13360.602071596184,541.3616477965924,-16269.43359375,-13682.568359375,-13502.734374999998,-13168.310546875,-10873.095703125
TP9,1059725.0,-18080.681315741553,1678.3378600554615,-19934.082031249996,-19498.6328125,-18444.43359375,-17220.410156249996,-11798.4375
CP5,1059725.0,-7299.631237476483,381.352399877822,-8414.94140625,-7531.738281249999,-7421.826171875,-7241.796874999999,-5814.892578125
CP1,1059725.0,8233.483229452953,564.1099391079509,7221.2890625,7689.794921875,8383.447265625,8663.134765625,9614.697265625
Pz,1059725.0,-7704.8818495991,265.3488236146182,-8259.1796875,-7911.572265625,-7695.3125,-7579.052734374999,-7077.24609375
P3,1059725.0,-8631.028864495727,1605.6712245768751,-10108.935546875,-9715.185546875,-9328.61328125,-8251.318359374998,-4097.8515625
P7,1059725.0,-21568.526342744062,412.761709318737,-22274.169921875,-21902.783203124996,-21692.431640625,-21312.646484375,-20081.396484375
O1,1059725.0,18714.56481786438,468.6481410282857,18116.357421875,18281.103515624996,18545.947265624996,19059.033203125,19945.361328124996
Oz,1059725.0,-15718.26054726204,719.409862436937,-16903.7109375,-16338.867187499998,-15902.832031249998,-15120.849609374998,-14137.158203125
O2,1059725.0,-18253.525110251187,363.7370182405988,-18898.388671875,-18540.820312499996,-18407.763671875,-17966.9921875,-17092.08984375
P4,1059725.0,-15822.742981808002,776.5994374138007,-16933.935546875,-16464.062499999996,-16027.392578125,-15166.406249999998,-14187.6953125
P8,1059725.0,16224.629783356973,469.94458233944096,15667.822265624998,15856.640624999998,15965.380859375,16501.416015625,17614.94140625
TP10,1059725.0,-25825.224355771472,718.5395905172373,-27810.546874999996,-26292.431640625,-26114.794921875,-25596.142578124996,-23279.8828125
CP6,1059725.0,-14052.677145290494,476.9254569553841,-14755.615234375,-14464.55078125,-14275.439453125,-13655.517578125,-12921.19140625
CP2,1059725.0,11538.388179504485,819.9540813522552,10721.2890625,10869.7265625,11194.189453125,12065.72265625,13772.949218749998
Cz,1059725.0,-5619.708283140968,424.81420448910404,-6261.42578125,-5963.57421875,-5713.525390625,-5248.828125,-4685.64453125
C4,1059725.0,-2073.6374725570017,351.49327372327076,-2676.46484375,-2289.94140625,-2125.9765625,-2013.5253906249998,-880.95703125
T8,1059725.0,-19214.802102485683,680.6647710776122,-21512.79296875,-19617.67578125,-19376.708984374996,-18984.66796875,-16360.595703124998
FT10,1059725.0,-6921.88744551026,719.1328985910436,-7847.802734374999,-7268.017578125,-7152.63671875,-6900.68359375,-3852.9296875
FC6,1059725.0,-20351.807667617926,617.5378597880002,-23268.1640625,-20681.542968749996,-20488.818359374996,-20240.771484375,-17717.236328125
FC2,1059725.0,-12191.78233025704,410.8363392380826,-12797.021484374998,-12483.30078125,-12320.068359375,-11915.966796875,-11292.724609374998
F4,1059725.0,-16533.591291188455,386.0312265989801,-18164.160156249996,-16781.34765625,-16654.931640625,-16353.955078125,-14833.30078125
F8,1059725.0,-11597.081638127669,829.8086302427135,-15138.623046874998,-12208.10546875,-11755.126953125,-11318.212890625,-7656.005859375
Fp2,1059725.0,-3273.1754380282177,540.3983680396296,-4630.126953125,-3490.2832031249995,-3266.162109375,-3044.384765625,3657.3730468749995
