,count,mean,std,min,25%,50%,75%,max
time,1056650.0,1056649.0,610057.4506142844,0.0,528324.5,1056649.0,1584973.5,2113298.0
Fp1,1056650.0,-11939.98897833254,1321.0620880715746,-14789.599609374998,-12901.5625,-11689.6240234375,-10826.318359375,-7791.113281249999
Fz,1056650.0,-6383.4498368591185,733.7964930613776,-7522.509765624999,-6997.265625,-6460.05859375,-5778.28369140625,-4815.576171875
F3,1056650.0,-11285.454303085666,1863.3805580476362,-16082.519531249998,-12663.623046875,-10944.62890625,-9755.078125,-8414.208984375
F7,1056650.0,-13278.904199925768,811.282045450656,-15669.82421875,-13746.484375,-13232.275390625,-12608.447265625,-11782.373046875
FT9,1056650.0,-423381.3947191892,2058.230198211948,-427486.5,-425089.828125,-423316.9375,-421454.0078125,-417110.53125
FC5,1056650.0,-21077.879843117844,1399.6313944665199,-23144.53125,-22401.953125,-21415.0390625,-19651.806640625,-18045.117187499996
FC1,1056650.0,-2855.99788781911,889.0283376008645,-4334.472656249999,-3559.1796874999995,-2948.828125,-2057.03125,-1179.931640625
C3,1056650.0,6276.764276028604,892.9714631841589,4529.101562499999,5570.99609375,6381.738281249999,7072.509765624999,7848.14453125
T7,1056650.0,4279.892547579984,1007.8627584095036,1812.4999999999998,3697.4609375,4491.357421875,5116.11328125,5789.84375
TP9,1056650.0,-421429.4090200752,2058.0869525974213,-425534.40625,-423137.71875,-421364.9375,-419502.03124999994,-415158.0
CP5,1056650.0,-17411.54084016445,1921.465984208697,-20765.283203125,-19276.46484375,-17254.4189453125,-15670.751953125,-14435.986328124998
CP1,1056650.0,-6396.707336515314,229.85954806805012,-6898.339843749999,-6582.861328125,-6395.654296875,-6203.759765625,-5997.4609375
Pz,1056650.0,4999.4482609950965,966.9501346639202,3485.400390625,4134.423828125,5042.3095703125,5763.232421874999,6560.15625
P3,1056650.0,408.71865425223586,225.414825279519,-323.68164062499994,334.66796875,449.21874999999994,589.111328125,744.3359375
P7,1056650.0,-12325.042840008075,1084.2262291950133,-14772.119140625,-12121.728515625,-11865.185546874998,-11658.49609375,-11158.105468749998
O1,1056650.0,-6595.633298031737,342.9417654141626,-7642.431640625,-6722.900390625,-6529.150390624999,-6320.068359375,-5982.6171875
Oz,1056650.0,-5087.200579736076,1187.0808284865957,-7388.183593749999,-6077.197265625,-4978.41796875,-3985.83984375,-3228.1249999999995
O2,1056650.0,-1685.099220376603,117.89963211935843,-1955.908203125,-1793.212890625,-1671.38671875,-1587.9882812499998,-1298.095703125
P4,1056650.0,-2678.5487822843716,1866.9801855521628,-5049.658203125,-4454.98046875,-3108.2763671875,-1089.501953125,910.107421875
P8,1056650.0,-7039.217626719763,557.6246927150054,-8356.396484375,-7411.85302734375,-6815.673828124999,-6565.283203124999,-6284.86328125
TP10,1056650.0,-22412.16491420224,849.1723832635847,-24441.748046875,-22942.08984375,-22346.142578125,-21784.521484375,-16220.5078125
CP6,1056650.0,-10708.369893529596,227.5195213395543,-11052.880859375,-10901.318359375,-10824.755859375,-10461.962890625,-10183.691406249998
CP2,1056650.0,-7609.662341628023,133.9129013910315,-7852.246093749999,-7724.70703125,-7593.115234375,-7499.804687499999,-7201.171875
Cz,1056650.0,2120.9099333776708,726.4504871181439,766.5527343749999,1550.0488281249998,2175.341796875,2767.333984375,3275.146484375
C4,1056650.0,-5510.878723673061,203.99142959181967,-5934.1796875,-5711.71875,-5493.359374999999,-5341.9921875,-4968.408203125
T8,1056650.0,-6168.473946672932,187.4146612276098,-6609.863281249999,-6315.771484375,-6190.527343749999,-6012.060546875,-5603.759765625
FT10,1056650.0,-906.4630744958271,262.87366949780176,-1697.36328125,-1059.5214843749998,-878.02734375,-751.513671875,-106.93359375
FC6,1056650.0,-11837.028861851133,1207.599169949865,-15316.503906249998,-12619.580078125,-11656.689453124998,-10954.21142578125,-9800.146484375
FC2,1056650.0,-8229.913777428592,1922.6380799575581,-11536.572265625,-9861.767578125,-8365.234374999998,-6508.154296875,-5012.98828125
F4,1056650.0,-5639.888687863768,522.473058621818,-6427.880859374999,-6108.0078125,-5703.271484374999,-5189.794921875,-4624.21875
F8,1056650.0,-16083.548542036966,1558.206657568574,-19386.328124999996,-17284.033203125,-15911.474609375,-14727.63671875,-13412.841796875
Fp2,1056650.0,-14860.80231681863,1903.386503862869,-18758.056640625,-16422.802734375,-14749.414062499998,-13086.328125,-8689.794921874998
AF7,1056650.0,-11598.77553614127,911.0644717834253,-13397.94921875,-12525.48828125,-11579.541015625,-10782.373046875,-8596.09375
AF3,1056650.0,-12367.57526813995,1571.5661917780108,-16397.8515625,-13523.33984375,-12076.025390625,-11082.373046875,-9882.861328125
AFz,1056650.0,-14450.790521498146,1675.6892094615757,-17836.767578125,-15880.94482421875,-14257.177734375,-12955.810546875,-11728.857421874998
F1,1056650.0,-1271.2897136032805,958.8188011819634,-3255.0781249999995,-2030.859375,-983.2031249999999,-430.46874999999994,37.01171874999999
F5,1056650.0,-11590.274833975594,1504.724867993293,-15680.859374999998,-12663.916015624998,-11277.392578125,-10376.416015624998,-9277.63671875
FT7,1056650.0,-18872.750980397956,1289.2878693786386,-21716.162109375,-19718.115234375,-19172.509765625,-17731.103515625,-16310.400390625
FC3,1056650.0,-2283.4163244485076,486.253351412632,-3977.8320312499995,-2697.802734375,-2360.2050781249995,-1842.3828124999998,-1135.107421875
FCz,1056650.0,-4780.976505245425,707.5567980987207,-5807.080078125,-5425.146484375,-4846.2890625,-4183.544921875,-3437.6464843749995
C1,1056650.0,-1565.981023597203,963.2629068432361,-3387.7441406249995,-2271.923828125,-1544.873046875,-699.267578125,61.96289062499999
C5,1056650.0,-16820.044856949513,798.9994079405873,-18455.029296874996,-17402.783203124996,-16932.1044921875,-16141.943359375,-14918.457031249998
TP7,1056650.0,-15429.612463235077,437.5725665168574,-16355.859375,-15689.208984374998,-15482.421875,-15132.128906249998,-14216.2109375
