,count,mean,std,min,25%,50%,75%,max
time,547575.0,547574.0,316142.8623265121,0.0,273787.0,547574.0,821361.0,1095148.0
Fp1,547575.0,3828.2891757478997,136.29707565389353,3387.7441406249995,3713.8671875,3870.556640625,3918.1640625,4519.140625
Fz,547575.0,9114.252460154574,1126.6652628040376,7268.603515624999,8104.541015624999,9058.154296875,10030.078125,11285.595703125
F3,547575.0,2143.8498288262454,977.0676562536153,514.599609375,1267.5537109375,2066.9921875,2994.140625,3943.408203125
F7,547575.0,-1099.6700817596334,294.4462872260537,-1721.0449218749998,-1362.98828125,-1132.080078125,-808.7402343749999,-409.27734375
FT9,547575.0,-1470.9039046984146,890.311920998464,-2898.095703125,-2340.576171875,-1604.4921875,-777.685546875,1040.234375
FC5,547575.0,18524.822529127003,1026.220414211497,16674.023437499996,17581.591796875,18537.59765625,19380.6640625,20379.638671875
FC1,547575.0,5373.561356196212,1284.9768803936408,3381.9824218749995,4208.740234375,5284.277343749999,6426.3671875,7803.564453125
C3,547575.0,17952.15877284219,1072.1510384711473,16097.314453125,16978.125,18004.00390625,18909.619140625,19758.251953125
T7,547575.0,5401.739039654242,1236.6754257936532,3476.1718749999995,4326.708984375,5123.681640625,6453.076171875,8197.412109375
TP9,547575.0,22112.650214332796,1259.4289332727114,19908.837890625,21056.542968749996,22055.76171875,23257.32421875,24282.275390625
CP5,547575.0,19095.956230310916,1350.2064194072807,16851.953125,17905.2734375,19068.65234375,20283.251953124996,21421.337890625
CP1,547575.0,8855.485016411136,1085.899141848409,6949.316406249999,7902.44140625,8943.408203125,9763.28125,10893.5546875
Pz,547575.0,4903.365121216271,477.444392564379,4127.978515625,4411.865234374999,4924.609375,5285.351562499999,6025.048828125
P3,547575.0,2466.730600188901,959.4680702946896,970.01953125,1624.9511718749998,2414.599609375,3202.6367187499995,4344.140624999999
P7,547575.0,7481.314492538836,1431.7478977650546,5244.384765624999,6246.826171875,7298.681640625,8732.51953125,10273.14453125
O1,547575.0,9175.529685217207,1028.3928154301138,7508.544921875,8250.927734375,9121.533203124998,9975.0,11212.451171875
Oz,547575.0,6200.245875993015,931.9058539143797,4750.537109374999,5366.40625,6116.11328125,6895.751953124999,8129.296874999999
O2,547575.0,21263.42576876598,922.029002528876,19743.408203125,20409.619140624996,21276.318359374996,22072.802734374996,22983.349609375
P4,547575.0,6257.221154868197,916.928570878264,4875.78125,5442.333984375,6156.884765625,6999.365234375,8150.878906249999
P8,547575.0,4898.562496254794,940.9428121130173,3398.4375,4037.4999999999995,4853.7109375,5779.614257812499,6694.140625
