,count,mean,std,min,25%,50%,75%,max
time,1025150.0,1025149.0,591870.9171348091,0.0,512574.5,1025149.0,1537723.5,2050298.0
Fp1,1025150.0,-20722.198094581432,489.9092997253639,-30436.328125,-21088.037109375,-20772.4609375,-20344.140625,-18618.701171875
Fz,1025150.0,-1120.0181664535373,1674.6054909559132,-9240.13671875,-2654.5898437499995,-1666.2109375,1188.4765624999998,1424.462890625
F3,1025150.0,2378.946226571645,1768.4446635122786,-5617.236328125,736.5234375,1860.1562499999998,4773.53515625,5039.697265624999
F7,1025150.0,1853.3064297183644,1620.864137872284,-6215.429687499999,340.91796874999994,1312.646484375,4024.658203125,4416.064453125
FT9,1025150.0,4346.395272328668,1679.3559125380293,-3698.779296875,2789.208984375,3852.7832031249995,6597.0703125,6900.976562499999
FC5,1025150.0,-9290.196593086224,1565.5443418006103,-17565.966796875,-10713.818359375,-10000.561523437498,-7117.236328124999,-6544.677734375
FC1,1025150.0,4474.629422418747,1350.1014904793153,-3846.4843749999995,3228.90625,4102.9296875,5992.041015625,6748.974609375
C3,1025150.0,-11915.996418873914,2738.4327348992824,-18817.724609375,-14466.601562499998,-12141.7236328125,-8589.501953125,-8232.031249999998
T7,1025150.0,7224.507993018552,1182.856998144112,-1314.697265625,6135.498046875,6697.0703125,8735.05859375,9342.919921875
TP9,1025150.0,6372.433928257069,1441.0646396683512,-1849.609375,5053.515624999999,5882.8125,8181.8359375,8901.26953125
CP5,1025150.0,5121.642389414049,1231.3375458637108,-3392.9687499999995,4016.015625,4494.384765625,6822.30224609375,7197.36328125
CP1,1025150.0,-1326.366308817612,2233.9740455756037,-8810.7421875,-3363.525390625,-1927.490234375,1604.1992187499998,2133.154296875
Pz,1025150.0,3923.897771867608,1508.212436378414,-4129.345703125,2566.9921875,3397.7294921875,5823.4375,6361.474609375
P3,1025150.0,5670.157862759414,1265.4512189377535,-2676.806640625,4492.7734375,5252.9296875,7000.537109375,7904.443359374999
P7,1025150.0,6324.03204642499,1313.060917650933,-2014.2578124999998,5098.33984375,5857.470703125,7845.068359375,8584.228515625
O1,1025150.0,1146.7175659602406,1559.1447632308223,-7063.525390625,-328.17382812499994,587.060546875,3205.078125,3573.92578125
Oz,1025150.0,2466.5888871921943,1306.5380540257552,-5909.472656249999,1275.5859375,1926.7578124999998,4099.169921875,4729.39453125
O2,1025150.0,5347.4595403626145,1073.8824264929804,-3216.2109374999995,4353.90625,4870.361328124999,6454.638671875,7506.835937499999
P4,1025150.0,-2165.918032050569,1442.7266380080325,-10619.921874999998,-3497.509765625,-2809.47265625,-249.0234375,140.966796875
P8,1025150.0,-2715.093428638873,1594.3352545007847,-10933.154296874998,-4168.017578125,-3399.6582031249995,-545.458984375,-129.931640625
TP10,1025150.0,-16189.748497742708,1916.6200081010852,-23965.869140625,-17856.15234375,-16846.826171875,-13565.234374999998,-13115.234375
CP6,1025150.0,3973.2069014576373,1459.8408422743744,-4272.705078124999,2600.6347656249995,3453.6621093749995,5906.25,6316.552734375
CP2,1025150.0,-2017.5141498443063,2145.3502820955277,-9714.306640625,-4033.49609375,-2610.9375,741.162109375,1297.8515625
Cz,1025150.0,-56010.12422270331,138211.65779782212,-420204.34375,133.69140625,1284.0332031249998,2077.294921875,403024.3125
C4,1025150.0,-75.31464326485758,1766.1647222949775,-8115.283203125,-1697.8027343749998,-533.642578125,2265.33203125,2561.083984375
T8,1025150.0,-3069.766472151179,2118.466401561693,-10832.812499999998,-4967.333984375,-3551.7822265625,-447.26562499999994,360.888671875
FT10,1025150.0,3953.2346918838857,1212.9669026695838,-4402.880859375,2777.44140625,3586.5234374999995,5123.486328124999,6231.835937499999
FC6,1025150.0,4519.244862842099,1343.2766381745205,-3873.0957031249995,3261.81640625,3897.75390625,6347.998046875,6733.789062499999
