,count,mean,std,min,25%,50%,75%,max
time,875700.0,875699.0,505585.91940440744,0.0,437849.5,875699.0,1313548.5,1751398.0
Fp1,875700.0,-889.1165782775565,1813.5020795478329,-4184.375,-2576.85546875,-858.7890625,736.5234375,2447.1191406249995
Fz,875700.0,4881.544480710075,566.1460026384281,3202.392578125,4583.789062499999,4982.6171875,5391.845703124999,5645.166015625
F3,875700.0,-9073.737095591385,796.3826956189336,-10036.328124999998,-9839.501953125,-9250.244140624998,-8375.244140625,-7484.9609375
F7,875700.0,-5447.781110491072,4461.463000541324,-18512.548828125,-7686.865234375,-4281.689453125,-1939.306640625,-383.154296875
FT9,875700.0,-4750.436360119494,1877.242172010395,-7893.261718749999,-6508.59375,-4914.501953125,-3048.486328125,-1483.349609375
FC5,875700.0,-2274.064873714867,1561.2155692293163,-4715.4296875,-3770.654296875,-2335.4492187499995,-858.740234375,459.27734375
FC1,875700.0,3021.6364595823343,195.60203294136818,2669.580078125,2851.2695312499995,3010.498046875,3181.3964843749995,3473.3886718749995
C3,875700.0,5754.498690389207,703.2647880271954,4205.95703125,5184.863281249999,5847.9736328125,6399.462890625,6871.09375
T7,875700.0,2629.6942228583207,1130.745364318974,699.8046875,1530.810546875,2528.564453125,3712.890625,4552.294921875
TP9,875700.0,-12899.424050770544,2141.5087780879844,-17251.660156249996,-14726.7578125,-12644.433593749998,-10926.26953125,-9221.923828124998
CP5,875700.0,3628.122223370857,137.10617418876717,3369.5312499999995,3521.5332031249995,3626.1718749999995,3690.087890625,4021.8749999999995
CP1,875700.0,-820.7658381665203,440.4170440261284,-1195.068359375,-1126.07421875,-1089.9414062499998,-652.783203125,348.87695312499994
Pz,875700.0,-40.421342223096524,332.8761533101124,-409.619140625,-348.53515625,-189.45312499999997,226.85546874999997,638.4765624999999
P3,875700.0,5722.430472084386,920.3339535647468,3918.1640625,4870.410156249999,5690.52734375,6601.416015625,7094.62890625
P7,875700.0,2238.4967150721386,657.8878352113587,287.79296874999994,2003.564453125,2555.2734375,2699.951171875,2831.15234375
O1,875700.0,7815.341537595817,1031.5687628508947,5807.373046875,6918.26171875,7794.970703124999,8754.248046875,9547.36328125
Oz,875700.0,3597.730061598043,82.28107404769194,3393.408203125,3511.5234374999995,3603.7109375,3676.46484375,3850.9765625
O2,875700.0,3390.8284448891777,79.72562547972932,3186.328125,3308.8867187499995,3393.017578125,3465.966796875,3632.2753906249995
P4,875700.0,2845.5141424248995,554.6060654835974,2152.294921875,2332.2753906249995,2691.30859375,3410.2539062499995,3879.833984375
P8,875700.0,3127.700458773606,485.70494635414826,2268.505859375,2665.9667968749995,3124.12109375,3618.1152343749995,3928.61328125
TP10,875700.0,4866.483651861992,1487.4972801214653,2050.7324218749995,3621.77734375,4844.62890625,6246.484375,7415.722656249999
CP6,875700.0,10836.380502350352,924.1045636843289,8861.669921874998,10057.861328124998,10968.06640625,11719.82421875,12088.134765625
CP2,875700.0,4400.272294329715,75.31113010998394,4161.425781249999,4352.490234375,4400.341796874999,4444.189453125,4572.16796875
Cz,875700.0,3260.0266409082556,473.846596349645,1439.35546875,3155.078125,3340.0390625,3615.7226562499995,3773.92578125
C4,875700.0,3769.292753464639,483.30701509203163,2429.00390625,3450.4882812499995,3896.044921875,4192.138671875,4385.302734375
T8,875700.0,9345.000181774223,1850.7052123116337,5851.220703125,7714.74609375,9338.671875,11056.201171875,12323.92578125
FT10,875700.0,-11363.489598276736,1912.3017150850153,-14501.708984374998,-13136.083984375,-11399.194335937498,-9797.55859375,-7384.521484375
FC6,875700.0,4715.512398507533,1117.8719332763849,2762.40234375,3707.4707031249995,4579.78515625,5856.54296875,6501.171875
FC2,875700.0,2250.0916557490614,317.8210052202187,1886.5234375,2018.45703125,2088.8671875,2397.4609375,3090.3808593749995
F4,875700.0,-14538.367306266593,2519.1465793345383,-18007.666015625,-17297.753906249996,-14252.63671875,-12064.2578125,-10756.982421875
F8,875700.0,-186.13889708545665,860.5113422001368,-1811.6699218749998,-973.681640625,-189.599609375,575.0,1393.2617187499998
