,count,mean,std,min,25%,50%,75%,max
time,1012250.0,1012249.0,584423.098662262,0.0,506124.5,1012249.0,1518373.5,2024498.0
Fp1,1012250.0,1398.1376095949618,701.77858634301,325.439453125,760.05859375,1244.8974609375,1977.0019531249998,3648.974609375
Fz,1012250.0,-4881.255887497298,864.429566546243,-5973.974609375,-5693.9453125,-5053.271484375,-4099.71923828125,-3093.115234375
F3,1012250.0,-3829.2596849723695,1979.9447341404339,-6906.542968749999,-5681.738281249999,-3990.4541015625,-2080.46875,-0.439453125
F7,1012250.0,6712.791135205066,390.2086939901289,6155.56640625,6381.25,6646.435546874999,6956.54296875,8026.367187499999
FT9,1012250.0,17501.67684087699,184.32122569609749,17009.08203125,17330.419921875,17448.6572265625,17683.935546874996,17986.1328125
FC5,1012250.0,-3896.9678076859254,1254.6764506405336,-5642.529296875,-5152.001953125,-4039.9902343749995,-2736.62109375,-1474.1210937499998
FC1,1012250.0,-3623.5159941112,610.0144650437074,-4563.232421875,-4135.400390625,-3839.501953125,-3081.1035156249995,-2295.21484375
C3,1012250.0,3534.9815349854903,219.04158873886215,3084.2773437499995,3354.98046875,3543.603515625,3720.947265625,3991.89453125
T7,1012250.0,858.5465829718758,420.94961554025707,54.150390625,490.63720703124994,787.1582031249999,1256.4453125,1974.560546875
TP9,1012250.0,-2144.915561664531,572.0791555638958,-3030.908203125,-2701.3671875,-2246.19140625,-1611.1328125,-1075.2441406249998
CP5,1012250.0,1121.7263416700112,1135.5529253694544,162.890625,362.17041015624994,495.166015625,1485.53466796875,4744.775390625
CP1,1012250.0,6352.56703207968,328.5392885813615,5975.634765625,6155.126953124999,6252.636718749999,6376.7578125,7555.029296875
Pz,1012250.0,447.27138939591566,364.07049371075703,-38.330078125,146.484375,317.87109375,673.193359375,1510.7421875
P3,1012250.0,7706.808772710083,191.81728664229595,7148.388671874999,7577.83203125,7732.031249999999,7851.464843749999,8094.287109374999
P7,1012250.0,-2688.9917452611758,392.90457134177973,-3362.890625,-3035.3515625,-2755.224609375,-2367.724609375,-1964.501953125
