,count,mean,std,min,25%,50%,75%,max
time,946675.0,946674.0,546563.3547601474,0.0,473337.0,946674.0,1420011.0,1893348.0
Fp1,946675.0,-7117.962154753809,1168.880409361421,-9246.044921875,-8235.3515625,-6935.3515625,-6037.841796874999,-4783.59375
Fz,946675.0,-967.6722808200412,890.9800629206383,-2209.033203125,-1704.6874999999998,-1110.3515625,-363.720703125,962.3046875
F3,946675.0,-1930.0697018615317,742.5116391353029,-2808.1054687499995,-2599.658203125,-2170.60546875,-1437.939453125,-204.00390625
F7,946675.0,2543.698515992239,171.5727901628435,2187.109375,2418.0664062499995,2537.060546875,2648.876953125,3102.0996093749995
FT9,946675.0,5377.758341283307,673.1144859521539,4192.96875,4674.0234375,5367.3828125,6035.107421875,6630.2734375
FC5,946675.0,5184.761742888762,375.6285059823106,4424.70703125,4804.98046875,5222.75390625,5547.314453125,5911.865234375
FC1,946675.0,-3877.2828890632013,237.51767634351148,-4233.203125,-4070.361328125,-3969.6777343749995,-3638.9648437499995,-3279.39453125
C3,946675.0,-2236.245549854177,841.497552311163,-3627.2460937499995,-2925.5615234375,-2234.326171875,-1563.7939453125,-840.5273437499999
T7,946675.0,4646.555913573741,382.0832009780899,3909.228515625,4269.53125,4619.970703125,4990.624999999999,5425.634765624999
TP9,946675.0,-14585.498173294029,991.1665124047117,-17688.18359375,-14678.808593749998,-14369.53125,-14061.718749999998,-13447.021484375
CP5,946675.0,-210.5375064266875,379.5395855816754,-897.265625,-500.73242187499994,-285.986328125,-5.6640625,645.5566406249999
CP1,946675.0,-3848.550597114572,594.7618034644662,-4907.421875,-4370.6787109375,-3848.5351562499995,-3408.0566406249995,-2789.404296875
Pz,946675.0,1096.0998860423488,296.43112017401006,359.716796875,835.15625,1225.537109375,1325.5371093749998,1525.537109375
P3,946675.0,3636.255852721367,410.46293705943543,2728.4667968749995,3270.41015625,3621.97265625,4035.693359375,4439.2578125
P7,946675.0,3958.5555735163534,194.4552968745041,3551.5136718749995,3734.0820312499995,4029.6874999999995,4109.033203125,5349.658203125
O1,946675.0,3990.055181983571,810.8811963852578,2595.3125,3146.7773437499995,4057.8613281249995,4751.220703125,6953.22265625
