,count,mean,std,min,25%,50%,75%,max
time,657225.0,657224.0,379449.31934317655,0.0,328612.0,657224.0,985836.0,1314448.0
Fp1,657225.0,-7089.235046844094,571.9627582857378,-8152.880859374999,-7647.167968749999,-7191.40625,-6597.55859375,-5040.478515624999
Fz,657225.0,1911.2040297569802,618.1100693054636,760.44921875,1332.763671875,1992.6757812499998,2465.0390625,3031.494140625
F3,657225.0,-2860.7433116482894,826.1671594992313,-4412.20703125,-3490.771484375,-2787.4511718749995,-2127.9785156249995,-1428.6132812499998
F7,657225.0,-22470.184819012942,1600.2622583448501,-25131.4453125,-23916.259765625,-22341.845703125,-21016.6015625,-19352.978515624996
FT9,657225.0,-8144.421499367606,533.629043002641,-9205.17578125,-8689.55078125,-8134.326171874999,-7619.53125,-7075.439453124999
FC5,657225.0,-4812.812717979716,730.6799939824032,-6563.330078125,-5604.19921875,-4737.060546875,-4134.716796875,-3501.611328125
FC1,657225.0,-4203.889108577376,526.7523095173761,-5044.970703124999,-4685.7421875,-4189.306640624999,-3829.5410156249995,-2971.435546875
C3,657225.0,922.0043104114363,673.9463918713113,-337.353515625,316.84570312499994,947.8027343749999,1569.7265625,2092.919921875
T7,657225.0,-10402.636552702057,681.6827195695515,-11847.705078125,-10930.273437499998,-10518.505859375,-9839.6484375,-9067.3828125
TP9,657225.0,-4019.964543229226,412.73387353730146,-4789.257812499999,-4399.365234375,-4000.830078125,-3593.7499999999995,-3228.61328125
CP5,657225.0,6466.691068582035,489.0845919707958,5161.181640625,6070.80078125,6598.437499999999,6931.201171875,7209.5703125
CP1,657225.0,-4364.041073648912,104.49382796871704,-4597.900390625,-4448.53515625,-4362.3046875,-4275.78125,-4069.0917968749995
Pz,657225.0,3994.275819377877,582.3609669521458,2915.185546875,3573.8769531249995,3871.875,4593.847656249999,4828.564453125
P3,657225.0,-1054.2431718262628,692.2099388128598,-2416.50390625,-1597.900390625,-991.4062499999999,-417.28515624999994,2.1484374999999996
P7,657225.0,184.1162311084246,785.4698592700116,-1205.615234375,-716.4550781249999,293.16406249999994,923.53515625,1549.609375
O1,657225.0,2773.9551677983186,387.56611054032464,1885.5468749999998,2426.708984375,2827.783203125,3169.3359375,3386.6210937499995
Oz,657225.0,-10273.587517741498,759.5249339719895,-11754.296874999998,-10687.548828124998,-10295.21484375,-9447.8515625,-9045.751953125
O2,657225.0,-13552.45087224576,443.89165650797827,-14149.755859375,-13841.11328125,-13748.291015624998,-13411.42578125,-12081.201171875
P4,657225.0,-2437.0045477076915,115.362291299957,-2782.861328125,-2510.986328125,-2444.921875,-2377.8808593749995,-2088.7207031249995
P8,657225.0,-10766.569886867488,937.7882347538055,-12028.564453125,-11450.439453124998,-11222.314453125,-10033.349609374998,-7736.083984374999
TP10,657225.0,-8741.806738916466,1672.3923811599773,-10645.556640625,-10036.5234375,-9589.697265624998,-6920.8984375,-2492.28515625
CP6,657225.0,8281.653732460582,539.3846769426119,7185.888671875,7805.029296875,8371.826171875,8797.412109375,9274.755859375
CP2,657225.0,-9899.46346388045,237.31233629499604,-10430.46875,-10092.626953125,-9959.570312499998,-9624.755859374998,-9503.955078125
