,count,mean,std,min,25%,50%,75%,max
P6,892300.0,-11662.929455972715,706.8199650722335,-12764.111328125,-12338.96484375,-11678.0029296875,-11009.899902343748,-10318.701171875
P2,892300.0,-14872.151570478416,776.9455423159669,-16583.69140625,-15546.2890625,-14680.859374999998,-14214.501953125,-13558.447265624998
CP4,892300.0,-17669.113533462067,637.0545463394811,-18789.208984375,-18290.869140625,-17659.27734375,-17126.513671875,-16526.513671875
TP8,892300.0,-11690.182376740586,251.3255213541612,-12060.986328124998,-11868.603515625,-11787.109375,-11559.5703125,-10734.86328125
C6,892300.0,-21570.368490696008,723.5696015089314,-22563.183593749996,-22280.6640625,-21790.771484375,-20876.318359375,-20064.599609375
C2,892300.0,3211.830422871372,323.20891463822596,2761.474609375,2902.2460937499995,3158.544921875,3543.3227539062495,3852.34375
FC4,892300.0,-13367.263831498043,940.2552100211411,-15007.275390625,-14163.134765625,-13360.449218749998,-12549.8046875,-11589.94140625
FT8,892300.0,-26386.996984618403,508.2955207648689,-27103.22265625,-26818.310546874996,-26569.482421875,-26026.85546875,-24986.718749999996
F6,892300.0,-23958.97396513706,1240.3101517374132,-25998.33984375,-25078.23486328125,-24021.435546874996,-22852.734375,-21362.939453125
F2,892300.0,-7335.467447187045,637.1985135749752,-8667.041015625,-7850.634765625,-7280.6640625,-6776.123046875,-6066.11328125
AF4,892300.0,-17826.804790103088,716.3880940533762,-18934.08203125,-18527.9296875,-17898.6328125,-17199.74365234375,-16224.267578125
AF8,892300.0,-20899.52974504528,1010.6249500864701,-22680.664062499996,-21793.017578125,-21042.87109375,-20050.097656249996,-18320.263671875
VEOG,892300.0,973145.967969573,139224.80895476523,692029.3125,851460.6093749999,986394.4375,1054053.875,1449547.3749999998
X,892300.0,-432385.96614648117,88619.34504276361,-1278087.5,-454621.3125,-436795.93749999994,-393705.29687499994,867998.875
Y,892300.0,1385975.8597694337,105704.46478910091,77485.7421875,1402064.875,1410928.9999999998,1420022.875,2275385.0
Z,892300.0,-189483.75300901505,250856.98272706702,-1026113.625,-333224.90625,-270952.734375,-115133.2265625,1379039.25
