,count,mean,std,min,25%,50%,75%,max
time,880950.0,880949.0,508617.0083176535,0.0,440474.5,880949.0,1321423.5,1761898.0
Fp1,880950.0,-6213.27549715506,1912.9799818385857,-10093.212890625,-7845.3125,-6238.232421875,-4601.07421875,-2097.900390625
Fz,880950.0,-7064.538002464935,396.81472381567244,-7470.556640625,-7338.8671875,-7229.589843749999,-6987.939453125,-5680.37109375
F3,880950.0,746.1452565079779,442.98531059927745,-51.41601562499999,407.6171875,693.9453125,1127.3437499999998,1606.54296875
F7,880950.0,-8904.156729329843,1360.7439634451043,-11270.361328124998,-10135.253906249998,-8982.080078125,-7690.576171875,-6424.267578125
FT9,880950.0,-5031.142330644918,1447.2727325977125,-7551.025390625,-6337.58544921875,-5154.003906249999,-3756.7871093749995,-1513.4765624999998
FC5,880950.0,-1735.1384387504256,319.7914389277858,-2327.0996093749995,-1930.7617187499998,-1874.1210937499998,-1612.7441406249998,-816.455078125
FC1,880950.0,-8428.447061156014,248.09511866684065,-8874.072265625,-8644.335937499998,-8444.3359375,-8242.529296875,-7932.812499999999
C3,880950.0,-3016.8682800705205,202.96429436934912,-3276.6601562499995,-3162.5,-3078.369140625,-2961.0839843749995,-2297.65625
T7,880950.0,-8059.972801024463,188.1421932800928,-8449.90234375,-8225.146484375,-8069.287109375,-7945.214843749999,-7249.21875
TP9,880950.0,-2663.556590907277,297.39067607370174,-3116.552734375,-2911.0351562499995,-2776.220703125,-2360.0097656249995,-1644.04296875
CP5,880950.0,-7449.844489447205,436.8578737953363,-7990.234375,-7836.376953125,-7639.2578125,-7019.53125,-6439.16015625
CP1,880950.0,1551.9308474139245,340.50213322867995,477.29492187499994,1389.306640625,1657.6171875,1800.439453125,1967.1874999999998
Pz,880950.0,3291.049291159402,726.3623465606563,1954.1015625,2703.5156249999995,3402.8076171875,4005.224609375,4229.19921875
P3,880950.0,1036.5093330752668,169.48963209640425,697.7539062499999,907.861328125,1041.30859375,1152.392578125,1416.6992187499998
P7,880950.0,-3303.11072874099,337.5470492141979,-3764.7460937499995,-3609.7656249999995,-3480.6640625,-2948.4374999999995,-2614.6484375
