,count,mean,std,min,25%,50%,75%,max
time,1050425.0,1050424.0,606463.4451885786,0.0,525212.0,1050424.0,1575636.0,2100848.0
Fp1,1050425.0,10073.548723582122,792.9664089740344,8170.068359374999,9285.888671875,10447.75390625,10694.53125,11521.77734375
Fz,1050425.0,1424.173552148535,414.85663756639974,379.736328125,1095.654296875,1656.591796875,1721.826171875,2000.732421875
F3,1050425.0,-4885.884955280378,1743.0188259750928,-8783.935546875,-6306.103515625,-4438.720703125,-3360.44921875,-2412.255859375
F7,1050425.0,-14963.578254179483,2845.0502757205554,-21177.294921875,-17304.052734375,-14328.222656249998,-12414.501953124998,-10923.92578125
FT9,1050425.0,-13610.840448694873,2011.829614457062,-17909.716796875,-15482.91015625,-13031.494140624998,-11835.693359375,-10758.642578125
FC5,1050425.0,-10577.40662131548,1558.8321623458207,-14265.576171874998,-11794.091796875,-10233.30078125,-9251.904296875,-8025.781249999999
FC1,1050425.0,837.9075167863602,641.5609454300718,-568.115234375,217.431640625,1031.73828125,1426.9531249999998,1762.060546875
C3,1050425.0,1517.1331612706613,274.21115172826956,601.3671875,1340.771484375,1577.24609375,1707.03125,2396.142578125
T7,1050425.0,-8605.418962720818,590.0567484374965,-10689.453125,-8902.294921875,-8342.919921874998,-8205.859375,-6092.529296875
TP9,1050425.0,7022.299821584493,401.0686016686504,6143.896484375,6555.46875,7229.8828125,7321.240234375,7598.2421875
CP5,1050425.0,-6991.525316064405,404.0332367982341,-8072.558593749999,-7445.117187499999,-6820.214843749999,-6746.533203124999,-6114.697265625
CP1,1050425.0,-502.94859841886915,146.33662686444274,-835.64453125,-608.642578125,-496.67968749999994,-379.248046875,-147.900390625
Pz,1050425.0,-10430.528732836188,858.8300896757022,-12196.386718749998,-11334.1796875,-10168.408203125,-9622.119140625,-9280.908203125
P3,1050425.0,5810.090141155663,209.63685335539864,5354.78515625,5648.046875,5748.828125,5999.511718749999,6333.49609375
P7,1050425.0,5239.809139241632,577.0882135853014,3480.95703125,4986.279296875,5416.552734375,5674.8046875,5963.916015625
