,count,mean,std,min,25%,50%,75%,max
time,1248300.0,1248299.0,720706.6297044866,0.0,624149.5,1248299.0,1872448.5,2496598.0
Fp1,1248300.0,-20289.589093158884,2456.287886523554,-26821.728515624996,-22664.990234374996,-20634.2041015625,-18086.816406249996,-15413.8671875
Fz,1248300.0,-1666.6420185749494,192.55470162683412,-5915.429687499999,-1796.826171875,-1685.83984375,-1558.4960937499998,-756.298828125
F3,1248300.0,1258.8671897687104,492.5904420417344,-3201.07421875,811.5234375,1139.208984375,1632.82470703125,2433.30078125
F7,1248300.0,-12452.34176405693,154.3992274756326,-16873.681640625,-12532.6171875,-12434.27734375,-12351.220703124998,-11656.396484375
FT9,1248300.0,-3985.1244487424774,515.7783498652035,-9130.029296875,-4316.455078125,-4052.0019531249995,-3590.4296874999995,-2928.955078125
FC5,1248300.0,-2075.7014149399433,382.95935388655823,-6822.802734374999,-2255.37109375,-2174.658203125,-1933.49609375,-1047.6074218749998
FC1,1248300.0,-7291.164840628568,809.6442663883021,-9923.681640625,-8064.306640624999,-7463.37890625,-6566.30859375,-4782.177734374999
C3,1248300.0,5531.497801971619,970.8821251834358,142.62695312499997,4617.7734375,5282.470703125,6299.365234375,7422.998046875
T7,1248300.0,-14818.609734512374,884.1073568044103,-16978.857421875,-15559.66796875,-15224.70703125,-14442.773437499998,-11053.41796875
TP9,1248300.0,-26217.39948685681,1159.0895122081138,-31781.494140624996,-27203.80859375,-26440.478515624996,-25270.996093749996,-21104.638671875
CP5,1248300.0,-5671.331229065278,615.2296390854805,-10447.0703125,-6187.890624999999,-5862.646484374999,-5243.310546874999,-4313.818359375
CP1,1248300.0,-330.0219798144226,770.7555065917936,-5472.998046875,-1028.955078125,-410.693359375,286.62109375,1025.68359375
Pz,1248300.0,-5867.101147365104,721.440178624678,-10879.052734375,-6494.05517578125,-6001.318359375,-5317.28515625,-4367.724609375
P3,1248300.0,-5867.543086410018,208.00527532160234,-9853.02734375,-6002.05078125,-5942.1875,-5827.880859375,-4726.904296875
