,count,mean,std,min,25%,50%,75%,max
O2,1295400.0,-7.579960899806527,1634.2951649074582,-12240.185546874998,-238.62304687499997,107.8125,581.8359375,152830.12499999997
P4,1295400.0,4247.670826017784,1591.451439525622,-7213.818359375,3716.650390625,3860.2539062499995,4613.232421874999,158038.515625
P8,1295400.0,-98023.16081185559,123864.3932175613,-407049.3125,-59021.09374999999,-40507.103515625,-39312.01171875,80554.390625
TP10,1295400.0,-2273.1786326481565,2032.8727145299451,-12629.052734375,-3876.66015625,-2566.357421875,-1450.537109375,152355.42187499997
CP6,1295400.0,3142.3714560521244,1530.1055837172769,-8305.761718749998,2520.263671875,2652.294921875,3429.736328125,156844.71875
CP2,1295400.0,-971.3592417776965,8003.984329721885,-242174.3125,-69.775390625,1445.6542968749998,1760.009765625,180812.9375
Cz,1295400.0,673.9957093519618,1366.2640355434755,-9869.384765625,-234.96093749999997,67.431640625,1138.037109375,155408.203125
C4,1295400.0,-1862.9206878877906,1779.6683392951968,-13009.5703125,-2913.525390625,-2276.07421875,-1072.900390625,152174.703125
T8,1295400.0,-1728.7738531172804,1657.5416067922465,-12584.521484375,-2726.123046875,-2587.939453125,-1408.0078125,152458.828125
FT10,1295400.0,-11745.053169365217,1685.911045850516,-22995.947265625,-12495.263671875,-12179.7119140625,-11306.689453125,141949.453125
FC6,1295400.0,5003.4341197202,1642.0817429828908,-6578.759765625,4508.300781249999,4699.4140625,5541.69921875,158474.265625
FC2,1295400.0,225.85958660814228,1710.6532259729079,-10684.9609375,-850.2929687499999,-505.56640624999994,760.15625,154403.56249999997
F4,1295400.0,1025.946012500965,1677.2636621152571,-9903.027343749998,-63.4765625,311.71875,1442.236328125,155088.765625
F8,1295400.0,-7558.560721133434,1711.63602696406,-19777.734374999996,-7696.38671875,-7466.650390624999,-6946.533203125,145179.6875
Fp2,1295400.0,-12092.262655435821,2323.415417283672,-22087.548828124996,-14014.599609375,-12025.48828125,-10914.794921875,142786.71875
AF7,1295400.0,1643.965224111821,1968.2956489366422,-8800.87890625,338.134765625,470.654296875,2637.6953125,154127.046875
AF3,1295400.0,1839.4328398066596,1881.5582959652295,-8792.529296874998,641.015625,795.2148437499999,2767.28515625,154203.03124999997
AFz,1295400.0,-2684.774919836537,1655.0382891437835,-13749.462890625,-3801.318359375,-3498.8769531249995,-2192.07763671875,151066.0625
F1,1295400.0,-2525.8665859905723,2913.13759556647,-11607.373046875,-5346.923828125,-2293.0419921875,-675.537109375,153281.734375
F5,1295400.0,-9655.909339626936,2047.3099088810031,-20163.378906249996,-10933.642578125,-10211.42578125,-8513.818359375,144689.59374999997
FT7,1295400.0,6690.437746812338,1643.411656138464,-5145.751953125,6441.2109375,6570.01953125,7155.810546875,159789.15624999997
FC3,1295400.0,-4167.858500066642,1808.6525359105983,-14724.853515624998,-5438.916015625,-4845.8984375,-3585.7421874999995,150238.90625
FCz,1295400.0,-4261.839227424022,1978.3785925226118,-14383.544921875,-5734.240722656249,-4533.447265625,-3606.5917968749995,150665.578125
C1,1295400.0,581.9296089121242,1603.5310443608134,-10670.21484375,-302.1484375,1.123046875,997.75390625,154415.53125
C5,1295400.0,-10994.63551738815,1756.5934438132751,-21852.44140625,-12112.304687499998,-11810.205078125,-10519.775390625,143119.1875
TP7,1295400.0,-2464.7142656075102,1750.3557719976138,-13379.101562499998,-3495.7031249999995,-3352.001953125,-1668.896484375,151595.65625
CP3,1295400.0,6347.184660280789,1735.7855381981176,-5133.69140625,5960.449218749999,6093.749999999999,6912.01171875,159936.078125
P1,1295400.0,13662.715396817284,1527.5992809539061,2238.5253906249995,13375.244140625,13638.623046875,13814.111328125,167389.734375
P5,1295400.0,2118.9387987572613,1689.64629087549,-9486.083984375,1568.4570312499998,1772.8515625,2774.365234375,155551.79687499997
PO7,1295400.0,-5366.580762715365,1605.5724336713827,-17008.30078125,-5965.087890625,-5743.896484374999,-4977.05078125,148015.1875
PO3,1295400.0,2098.564259834378,1547.4544659006947,-9398.681640625,1531.689453125,1683.5449218749998,2461.6210937499995,155707.37499999997
POz,1295400.0,-3521.2964205689964,1565.0466557508057,-15421.19140625,-3679.1992187499995,-3488.0371093749995,-3087.7929687499995,149712.5
PO4,1295400.0,4027.437654650289,1696.677346076248,-7373.681640625,3334.033203125,3680.029296875,4583.60595703125,157780.265625
PO8,1295400.0,4080.5930322740564,1590.5347016435912,-7420.117187499999,3480.6640625,3636.3769531249995,4500.097656249999,157674.70312499997
P6,1295400.0,6358.923682702073,1623.328682879465,-5298.291015625,6026.5625,6124.609374999999,6793.84765625,159860.984375
P2,1295400.0,-190321.8928972907,89063.84525401834,-406202.71874999994,-264362.875,-208980.0,-141546.15234375,414089.18749999994
CP4,1295400.0,343.2940799505703,1467.0594074341993,-10982.51953125,-301.806640625,-202.05078125,407.71484375,154298.53124999997
TP8,1295400.0,4892.955364744661,1632.0544231973436,-6792.48046875,4303.613281249999,4426.953125,5496.484375,158267.53124999997
C6,1295400.0,-4011.71537131388,1469.961640426116,-15752.392578125,-4400.29296875,-4280.76171875,-3485.2539062499995,149339.98437499997
C2,1295400.0,-908.7662008854046,1557.8661921380815,-12650.244140625,-1176.5624999999998,-1072.119140625,-519.3359374999999,152620.359375
FC4,1295400.0,628.9596608492068,1684.7396131153491,-10248.828125,-387.98828125,-67.578125,946.39892578125,154845.15625
FT8,1295400.0,-11116.200510627448,1421.266543595234,-22807.421874999996,-11703.515624999998,-11384.960937499998,-10845.15380859375,142201.79687499997
F6,1295400.0,-16572.56131427642,2057.2874523417963,-27303.173828125,-17754.687499999996,-17023.4375,-15562.6953125,137602.24999999997
F2,1295400.0,-707.358917858082,1586.480073181862,-12199.560546875,-1183.69140625,-1064.0625,-236.23046874999997,152790.375
AF4,1295400.0,-11504.143716356313,2322.466901498145,-21379.00390625,-13444.677734374998,-11548.681640625,-10287.109374999998,143504.6875
AF8,1295400.0,-15496.0898549525,2019.2676807366327,-26353.80859375,-16558.0078125,-16079.296875,-14467.431640624998,138549.796875
VEOG,1295400.0,-1169094.1535279092,92955.12698689419,-2112284.5,-1224213.25,-1172390.0,-1118486.8749999998,694398.875
X,1295400.0,-228259.70772451317,200308.5240798234,-2725328.5,-277377.65625,-208581.6875,-183808.796875,5006423.499999999
Y,1295400.0,-560993.4155201599,324000.0672161333,-4948583.5,-729502.125,-696867.28125,-647807.0468749999,4639163.5
Z,1295400.0,997407.8621478484,247598.53038222904,-4938870.5,995577.25,1029224.6875,1042349.9375,5005394.0
