,count,mean,std,min,25%,50%,75%,max
Cz,881000.0,-4269.264025643356,1063.4260396543227,-6137.060546875,-5268.505859375,-4184.472656249999,-3409.66796875,-2400.830078125
C4,881000.0,894.421496845293,492.10880688963385,45.60546875,415.185546875,897.0458984375,1157.32421875,1857.32421875
T8,881000.0,4319.019490014898,416.04764329469094,3359.619140625,3983.4472656249995,4314.746093749999,4690.0390625,5200.927734374999
FT10,881000.0,-423501.60276166996,933.2717394737818,-425673.1875,-424296.21874999994,-423516.93749999994,-422685.28125,-421392.125
FC6,881000.0,-1620.2312390261422,73.94586646544523,-2041.748046875,-1685.009765625,-1629.736328125,-1562.744140625,-1295.263671875
FC2,881000.0,-457.5974667015465,151.7743725463225,-870.21484375,-580.029296875,-478.75976562499994,-316.30859374999994,-118.408203125
F4,881000.0,-35852.234532478185,394.93272567679816,-36632.46875,-36218.65234375,-35908.69140625,-35526.85546875,-34222.16796875
F8,881000.0,-30961.11578334501,493.3782923645041,-31807.03125,-31377.05078125,-31194.287109375,-30535.595703124996,-29352.978515625
Fp2,881000.0,-21649.31877294534,1356.8943310617326,-24334.521484375,-22781.835937499996,-21596.728515625,-20416.064453125,-19087.939453124996
AF7,881000.0,-25268.8818594925,229.3435172432434,-25723.486328125,-25435.9375,-25326.318359375,-25077.67333984375,-24381.25
AF3,881000.0,-32566.38937939176,347.5180857436345,-33180.2734375,-32880.02734375,-32599.072265625,-32318.115234375,-31451.708984375
AFz,881000.0,-21123.328162466303,450.4057272258247,-22522.949218749996,-21420.1171875,-21040.0390625,-20728.61328125,-20377.5390625
F1,881000.0,-3472.3014185651073,419.27475836413436,-4172.265625,-3868.310546875,-3465.9179687499995,-3044.189453125,-2719.82421875
F5,881000.0,-32466.80654897001,250.41742048114955,-33032.12890625,-32679.8828125,-32496.435546875,-32289.306640625,-31510.595703124996
FT7,881000.0,-17569.704729400186,834.4660287886171,-19069.677734375,-18392.431640625,-17575.048828125,-16822.509765625,-15689.746093749998
FC3,881000.0,4445.549853681896,584.8399372708086,3351.3671875,3940.0390625,4441.50390625,4964.404296875,5489.306640624999
FCz,881000.0,-844.8874400871701,676.0307648445969,-2008.0078125,-1463.58642578125,-901.4648437499999,-240.673828125,438.232421875
C1,881000.0,-4848.837617996684,666.4296542249276,-5755.761718749999,-5520.751953125,-5097.216796875,-4251.66015625,-3639.0625
C5,881000.0,1715.3428822338783,343.4893145805269,1024.755859375,1403.759765625,1696.97265625,2044.6289062500002,2576.5625
TP7,881000.0,-7021.69592171538,422.0030913700028,-7860.400390624999,-7389.35546875,-6972.802734374999,-6626.904296875,-6162.207031249999
CP3,881000.0,-7270.991111286003,667.3966004644327,-8196.142578125,-7869.23828125,-7387.1826171875,-6721.240234374999,-5950.048828124999
P1,881000.0,-2523.718810134524,484.8545137386005,-3257.958984375,-2917.3339843749995,-2615.625,-2186.81640625,-1470.3124999999998
P5,881000.0,-7183.845997368491,350.6501333518469,-7908.69140625,-7489.794921875,-7130.078125,-6855.2734375,-6461.328125
PO7,881000.0,-7739.741224516263,379.92037466534447,-8480.908203125,-8079.248046874999,-7704.882812499999,-7382.03125,-6923.095703125
PO3,881000.0,2621.10504132378,176.56515885413427,2283.0078125,2450.29296875,2594.775390625,2798.8281249999995,3053.22265625
POz,881000.0,-9466.025185447113,201.95967267908281,-9786.914062499998,-9620.996093749998,-9512.646484375,-9405.078124999998,-8892.138671875
PO4,881000.0,3778.3286191561438,283.5947194440239,3189.111328125,3523.4374999999995,3794.482421875,4033.3007812499995,4318.212890625
PO8,881000.0,5.9994678787421964,54.413612127206825,-245.556640625,-38.037109375,5.029296875,42.96875,269.287109375
P6,881000.0,-5013.930525725383,894.0137763696437,-6389.990234374999,-5865.72265625,-5116.015624999999,-4205.60302734375,-3431.25
P2,881000.0,-442.10334081920405,153.1757017395314,-696.77734375,-579.00390625,-454.63867187499994,-304.248046875,-167.77343749999997
CP4,881000.0,2747.970775951511,55.06628597733097,2521.2890625,2719.5312499999995,2759.9609375,2787.109375,2891.6015625
TP8,881000.0,-3269.8687974979603,967.54526052938,-4587.109375,-3975.048828125,-3821.09375,-2005.8593749999998,-1609.47265625
C6,881000.0,1047.0181830727688,146.95059445794723,579.8828125,919.1406249999999,1105.419921875,1167.1875,1327.0996093749998
C2,881000.0,-2554.651721232974,732.6709133575009,-3734.6191406249995,-3201.91650390625,-2637.3046874999995,-1875.1953125,-1243.7499999999998
FC4,881000.0,3453.707174242693,104.15409041165287,3096.97265625,3383.8378906249995,3473.6328125,3534.716796875,3875.3417968749995
FT8,881000.0,-24674.164315120423,1243.6453167076731,-26586.083984374996,-25786.5234375,-24913.28125,-23612.451171875,-21498.681640625
F6,881000.0,2895.354191071492,442.40398512322463,1914.2578125,2509.2773437499995,2882.1777343749995,3314.55078125,3942.7734375
F2,881000.0,1391.6008083521035,280.25573658170475,722.8515625,1199.01123046875,1398.779296875,1629.98046875,1983.7402343749998
AF4,881000.0,-26677.12603708499,1195.7556466414128,-28882.812499999996,-27752.94189453125,-26622.949218749996,-25582.958984374996,-24237.646484375
AF8,881000.0,-23252.649356144917,1378.974090573954,-25687.20703125,-24487.5,-23398.046875,-21978.662109374996,-20441.748046875
VEOG,881000.0,1826992.0645698071,52111.57899874277,1582341.4999999998,1790077.1562499998,1832543.75,1862424.6249999998,2242715.0
X,881000.0,-282740.90682701295,265105.2870532109,-1618492.2499999998,-474210.6875,-358351.625,1988.1874084472656,1257383.875
Y,881000.0,1358602.1646247248,256107.15784789785,-1303459.9999999998,1349599.03125,1415038.125,1474714.8749999998,3340849.9999999995
Z,881000.0,-9727.42669499269,351200.1824446474,-1465931.875,-389595.09374999994,47871.3203125,140100.125,2219944.2499999995
