,count,mean,std,min,25%,50%,75%,max
time,1350550.0,1350549.0,779740.6947291302,0.0,675274.5,1350549.0,2025823.5,2701098.0
Fp1,1350550.0,-22284.84350028692,3492.568807554906,-29519.580078125,-24400.830078124996,-22545.01953125,-19419.62890625,129854.1953125
Fz,1350550.0,11523.161930411452,1289.70653947923,8808.056640625,10490.576171875,11647.021484374998,12702.685546875,13645.21484375
F3,1350550.0,-20243.42879734616,1683.333177930135,-22950.68359375,-21926.46484375,-20296.38671875,-18687.255859374996,-15842.968749999998
F7,1350550.0,-24605.014289678857,1886.5020232249974,-27553.857421874996,-26474.365234375,-24705.712890625,-22870.654296874996,-19070.01953125
FT9,1350550.0,-23270.945194384058,1070.364018267304,-25164.306640625,-24235.64453125,-23710.44921875,-22197.75390625,-20364.550781249996
FC5,1350550.0,-16390.62987695551,1255.85742323534,-17923.583984374996,-17224.169921875,-16831.0546875,-16376.123046875,-12385.791015625
FC1,1350550.0,-5240.790562106064,1165.8649127854405,-7094.921875,-6451.708984374999,-5358.447265625,-4183.007812499999,-2862.6953125
C3,1350550.0,-1790.148946298788,743.4712987323887,-3650.0,-2327.978515625,-1568.115234375,-1122.216796875,-632.32421875
T7,1350550.0,-15034.42538203475,780.1905160336185,-16676.416015625,-15586.816406249998,-15265.966796874998,-14640.136718749998,-12544.580078125
TP9,1350550.0,-5104.790580797811,1147.3735315703466,-8340.722656249998,-6144.726562499999,-4951.26953125,-4265.52734375,-3053.80859375
CP5,1350550.0,4161.892741614527,862.7221652045594,2519.4824218749995,3414.111328125,4225.732421875,4881.0546875,5611.035156249999
CP1,1350550.0,-1684.4180119904854,761.354569482242,-3432.666015625,-2314.94140625,-1589.9414062499998,-949.267578125,-460.791015625
Pz,1350550.0,-17675.506257686393,594.2121197248454,-18364.013671875,-18162.158203125,-17881.4453125,-17444.970703125,-16076.220703124998
P3,1350550.0,-7218.7373547249845,1271.5549330734837,-9215.380859375,-8263.57421875,-7425.537109375,-6644.82421875,-4511.865234375
P7,1350550.0,11321.488887231417,1387.3594275949426,8160.05859375,10295.5078125,11444.04296875,12397.607421875,13369.531249999998
O1,1350550.0,-11107.360769614115,194.3170455083567,-11638.427734375,-11229.98046875,-11110.009765625,-10998.828125,-10084.423828125
Oz,1350550.0,3770.1938170878298,776.897655527977,1650.390625,3198.3398437499995,3879.0527343749995,4498.583984374999,7567.822265624999
