,count,mean,std,min,25%,50%,75%,max
C1,1116000.0,20187.531730974533,336.4087338961884,18515.478515625,20122.705078125,20288.8671875,20396.38671875,20603.955078125
C5,1116000.0,-22217.925045284148,1642.426953080203,-23938.671874999996,-23150.537109374996,-22805.859374999996,-21830.712890625,-16617.724609375
TP7,1116000.0,-24933.656448331443,1961.8219163606245,-30907.470703125,-26124.853515624996,-25204.98046875,-23451.953124999996,-18769.580078125
CP3,1116000.0,-6063.621709658168,1982.5689617548026,-8310.693359375,-7420.556640624999,-6235.156249999999,-5943.896484375,504.63867187499994
P1,1116000.0,2810.682066514757,659.6193914746955,2235.7421875,2543.5546875,2678.0273437499995,2749.21875,6591.650390624999
P5,1116000.0,-201.79861513636874,2079.643011290765,-2066.357421875,-1722.75390625,-900.0,117.28515625,7747.509765625
PO7,1116000.0,-13747.85092703433,1670.5113202100897,-15826.708984375,-14489.746093749998,-14119.921875,-13565.234374999998,-2453.22265625
PO3,1116000.0,5677.050589656488,1203.0338821831706,3214.74609375,4851.85546875,5734.594726562499,6558.740234375,10252.63671875
POz,1116000.0,-4942.068810116348,1535.7431756568856,-7392.236328124999,-5943.359374999999,-4951.26953125,-4211.669921874999,3680.908203125
PO4,1116000.0,6149.405587451347,416.42695679172436,5370.068359375,5772.119140624999,6128.857421875,6491.30859375,6966.2109375
PO8,1116000.0,-2308.913293457031,1424.6535264192444,-4800.097656249999,-3188.623046875,-2328.80859375,-1809.375,5833.49609375
P6,1116000.0,-11234.536035637531,2387.549492323902,-13380.76171875,-12595.01953125,-11587.353515625,-11010.25390625,627.1484375
P2,1116000.0,-6386.328063177293,1647.8035192648867,-7373.486328125,-7146.630859374999,-6930.664062499999,-6702.880859375,2768.8476562499995
CP4,1116000.0,-5507.253078009493,801.9914388794051,-6366.748046875,-5918.603515625,-5610.3515625,-5440.771484375,-2016.8945312499998
TP8,1116000.0,-7735.367259823379,1529.308375212689,-9139.013671875,-8405.419921874998,-8243.212890624998,-8103.906249999999,234.619140625
C6,1116000.0,-11754.76643985215,494.38014867050885,-12808.642578125,-11989.55078125,-11805.126953125,-11701.66015625,-9743.1640625
C2,1116000.0,-245.5545385654682,404.9897503366281,-814.8437499999999,-546.77734375,-289.453125,-162.3046875,1117.333984375
FC4,1116000.0,1008.4739509828629,941.824499309062,42.43164062499999,668.84765625,807.7636718749999,919.677734375,4771.630859375
FT8,1116000.0,-18999.87585755488,849.2212299855279,-20236.71875,-19688.8671875,-19198.486328125,-18353.61328125,-16156.73828125
F6,1116000.0,-16209.881517198352,775.7674665047235,-19139.599609375,-16865.673828125,-15827.783203125002,-15666.113281249998,-15122.314453124998
F2,1116000.0,-16781.608144452493,819.2867654689472,-17726.953125,-17257.91015625,-17032.763671875,-16809.5703125,-13715.087890625
AF4,1116000.0,-12721.963801602053,1978.2394410670042,-20010.546875,-12839.111328125,-12333.398437499998,-11497.314453125,-10943.1640625
AF8,1116000.0,-15576.077957776797,2231.7605769549336,-24558.837890624996,-15642.138671875,-14933.7890625,-14392.7734375,-8754.541015624998
VEOG,1116000.0,-475210.0993923331,43764.67970372825,-679875.3125,-507443.25,-462080.24999999994,-440850.25,-362730.90625
X,1116000.0,-912928.8031729519,231907.1259000826,-2478224.9999999995,-1027866.953125,-953969.9374999999,-875649.2187499999,1080693.25
Y,1116000.0,-371406.6696885938,245435.16833797426,-2139744.7499999995,-472845.4296875,-374934.53125,-198187.9765625,1609799.625
Z,1116000.0,784660.2377961213,160917.83978151792,-1108408.625,743334.3124999999,788051.5,842999.890625,2206403.2499999995
