,count,mean,std,min,25%,50%,75%,max
time,982575.0,982574.0,567290.2294240576,0.0,491287.0,982574.0,1473861.0,1965148.0
Fp1,982575.0,-4006.781959630944,396.6199210870843,-4693.017578125,-4313.96484375,-4090.6738281249995,-3859.1796875,-2368.0175781249995
Fz,982575.0,8763.743340153344,251.201788973471,8208.837890625,8554.58984375,8750.781249999998,9013.18359375,9274.169921874998
F3,982575.0,-20707.129320052303,216.78950452883217,-21088.330078125,-20874.999999999996,-20759.912109375,-20590.527343749996,-19886.9140625
F7,982575.0,49.683133931013536,1626.0716847988763,-2607.5195312499995,-1414.599609375,-147.216796875,1668.0908203125,2975.5859374999995
FT9,982575.0,2481.3617044579933,832.3175557137015,1044.6289062499998,1734.9121093749998,2422.5585937499995,3265.087890625,4038.28125
FC5,982575.0,-12548.175446312145,995.3080358926203,-13852.490234374998,-13494.04296875,-12668.017578125,-11702.294921875,-10083.49609375
FC1,982575.0,6170.39819012305,614.9681183550792,5204.931640624999,5578.3203125,6179.00390625,6818.652343749999,7283.593749999999
C3,982575.0,2133.134698687123,913.3199947020096,750.537109375,1269.1406249999998,2045.458984375,3069.482421875,3823.14453125
T7,982575.0,-9119.166192287325,1859.2829070223179,-12114.501953124998,-10670.01953125,-9366.89453125,-7403.271484375,-5520.947265624999
TP9,982575.0,1287.9250021964767,772.208608927892,-225.732421875,513.232421875,1428.662109375,2024.8535156249998,2709.619140625
CP5,982575.0,4347.867547433959,718.1063805176965,3166.1621093749995,3701.26953125,4309.326171875,5098.291015625,5653.759765625
CP1,982575.0,8354.52121806462,318.61407367441285,7562.79296875,8251.708984375,8397.998046874998,8588.0859375,8904.98046875
Pz,982575.0,-2693.4126340447133,682.6181954602689,-3552.587890625,-3297.5097656249995,-2892.08984375,-2004.833984375,-1024.658203125
P3,982575.0,5375.760543138008,592.8298536531082,4402.05078125,4842.529296875,5351.269531249999,5980.322265625,6516.162109374999
P7,982575.0,6193.595266165274,400.2447885198072,5559.716796875,5793.45703125,6160.05859375,6614.453125,7018.164062499999
O1,982575.0,-23458.759323646176,221.2759814007974,-23896.874999999996,-23665.576171874996,-23426.416015625,-23302.978515625,-22885.7421875
Oz,982575.0,-8819.133676828502,1226.4160460102712,-10541.552734375,-9894.970703125,-9090.380859375,-7757.421875,-6035.205078125
O2,982575.0,-1861.051246336555,406.8288045053363,-2403.61328125,-2203.271484375,-2003.3203125,-1623.14453125,-594.3359374999999
P4,982575.0,-10392.430368159317,407.5243529737466,-11370.01953125,-10437.548828124998,-10244.287109375,-10099.560546874998,-9948.046875
P8,982575.0,-3424.4819485889275,1725.3881830448279,-6234.716796874999,-4857.421875,-3583.935546875,-1839.3310546875,-73.388671875
TP10,982575.0,1115.0747414319517,1891.6252848901115,-1723.4375,-614.501953125,831.34765625,2842.1874999999995,4734.130859375
CP6,982575.0,1475.3194601477624,1255.5891610394979,-469.87304687499994,306.54296875,1343.3105468749998,2694.384765625,3799.7558593749995
CP2,982575.0,7969.464536094175,327.6322194000185,7456.005859375,7658.59375,7980.468749999999,8312.841796875,8554.8828125
Cz,982575.0,3092.997706669577,760.8762877113058,1847.2167968749998,2466.6503906249995,3096.630859375,3801.953125,4494.677734375
C4,982575.0,-7131.19244038305,901.3838162314275,-8584.130859374998,-7973.14453125,-7157.861328125,-6268.798828125,-5618.65234375
T8,982575.0,-4758.966693809553,1253.490992692829,-6619.677734375,-5824.755859375,-4906.494140624999,-3815.8203125,-2204.4433593749995
FT10,982575.0,-12425.748128075067,1212.2125533428382,-14318.06640625,-13597.607421875,-12409.765625,-11281.640624999998,-9803.61328125
FC6,982575.0,-20037.639384090035,169.7024403638637,-20411.03515625,-20186.474609374996,-20027.685546875,-19903.857421875,-19253.808593749996
FC2,982575.0,-9628.149874204497,1790.17157382315,-11831.982421875,-11158.59375,-9987.841796874998,-8498.92578125,-5266.943359375
F4,982575.0,-23583.967730874552,824.7263347311153,-25241.552734375,-24014.35546875,-23917.626953125,-22950.9765625,-21398.974609375
F8,982575.0,-11937.688921895673,1739.9808484058656,-14840.52734375,-13535.986328125,-12054.78515625,-10145.1171875,-8359.326171874998
Fp2,982575.0,-9986.532841402055,396.13728643270457,-11284.521484374998,-9975.927734374998,-9877.832031249998,-9793.115234375,-7971.728515625
AF7,982575.0,-8354.43465884244,282.18130913481644,-9374.4140625,-8373.291015625,-8265.966796875,-8188.232421875,-7607.470703125
AF3,982575.0,-4944.356722530722,138.32147077907422,-5281.73828125,-5047.216796874999,-4968.84765625,-4847.607421875,-4215.087890625
AFz,982575.0,88.54634595721065,266.6926106940603,-518.212890625,-147.94921875,148.193359375,324.365234375,868.1640625
F1,982575.0,334.0126571226274,437.7118706270818,-361.23046875,-73.77929687499999,291.357421875,800.68359375,1278.1738281249998
F5,982575.0,-2028.6127258693675,971.187859260056,-3561.083984375,-2892.333984375,-2166.9921875,-1179.39453125,97.998046875
FT7,982575.0,2621.345433683895,1148.0816526809679,626.171875,1570.8007812499998,2622.8515625,3725.732421875,4615.185546875
FC3,982575.0,1116.1687503876135,1072.5796508376977,-479.4921875,147.900390625,981.0546874999999,2097.119140625,3258.740234375
FCz,982575.0,1350.691721260543,751.2645133865473,200.87890625,587.109375,1421.8261718749998,2039.794921875,2819.775390625
C1,982575.0,-4619.713397156387,447.4780096556972,-5719.580078125,-4920.166015625,-4403.515625,-4254.39453125,-3837.060546875
C5,982575.0,7224.7216484547935,705.5705234240504,6049.023437499999,6587.060546875,7197.705078125,7955.517578125,8503.564453125
