,count,mean,std,min,25%,50%,75%,max
time,1067950.0,1067949.0,616581.5086561278,0.0,533974.5,1067949.0,1601923.5,2135898.0
Fp1,1067950.0,-3499.742931386506,1987.34643726333,-7661.03515625,-5127.294921875,-3194.580078125,-1692.96875,-478.71093749999994
Fz,1067950.0,7959.951547978896,1171.7262297521172,5638.183593749999,6929.84619140625,8116.455078124999,9015.283203125,9687.451171875
F3,1067950.0,3615.1980484661035,778.0603807471927,1452.05078125,3521.875,3936.6699218750005,4133.251953125,4348.53515625
F7,1067950.0,430.4796418792283,644.2450381126541,-1082.421875,-168.9453125,603.369140625,1039.9902343749998,1518.5546875
FT9,1067950.0,6408.911688692779,999.4336605678191,3551.26953125,5899.560546875,6798.193359374999,7200.244140625,7499.414062499999
FC5,1067950.0,906.5947932242409,929.0680181408545,-978.3203125,151.08642578125,915.673828125,1778.41796875,2623.046875
FC1,1067950.0,6364.703505401704,873.1854541048056,4754.98046875,5624.804687499999,6413.18359375,7169.091796875,7755.078124999999
C3,1067950.0,8029.940114758781,759.5396735756441,6484.033203125,7431.8359375,8079.6875,8759.47265625,9270.5078125
T7,1067950.0,10737.709937208116,1298.7572181614282,8040.722656249999,9685.85205078125,10874.12109375,11907.12890625,12805.322265624998
TP9,1067950.0,8479.036167286404,1179.8495372856146,5898.53515625,7582.568359375,8638.1103515625,9556.4453125,10409.326171875
CP5,1067950.0,-1405.257987749968,809.4115735437324,-2596.240234375,-2201.025390625,-1469.140625,-656.65283203125,212.255859375
CP1,1067950.0,-1727.6689888849548,129.3533112969433,-2016.8457031249998,-1835.15625,-1664.0136718749998,-1628.271484375,-1535.9375
Pz,1067950.0,4733.2350802062365,765.0616297473874,3397.900390625,4048.486328125,4812.060546875,5375.048828124999,5908.59375
P3,1067950.0,8051.8249511604445,1000.4584401827972,6132.91015625,7223.193359374999,8128.02734375,8943.994140625,9665.4296875
P7,1067950.0,8984.98444733119,1011.4260229864867,7069.3359375,8153.3203125,9050.146484375,9915.380859375,10581.4453125
O1,1067950.0,-1565.6216897279103,423.94981958688214,-2322.36328125,-1972.265625,-1551.26953125,-1197.94921875,-764.74609375
Oz,1067950.0,6563.583578140728,1020.5412307773092,4469.287109375,5733.984375,6689.111328125,7473.681640624999,8206.25
O2,1067950.0,2529.4314055257737,796.9941831088616,146.33789062499997,2268.212890625,2790.33203125,3106.4453125,3648.33984375
P4,1067950.0,5112.693679653117,1215.8677968031193,2922.8515625,4029.00390625,5266.2109375,6241.40625,7012.744140625
P8,1067950.0,3814.8935296321956,771.651228898165,1808.3984375,3325.20751953125,3989.3554687499995,4451.46484375,4962.304687499999
TP10,1067950.0,7325.2592197119775,936.41559692345,5881.933593749999,6437.451171875,7233.10546875,8231.34765625,8870.605468749998
CP6,1067950.0,8063.93282851162,963.7969014746187,6265.624999999999,7266.455078124999,8137.939453125,8915.283203124998,9660.05859375
CP2,1067950.0,-1635.1760066562983,517.5552396379641,-2441.1621093749995,-2126.611328125,-1672.0703125,-1186.962890625,-662.744140625
Cz,1067950.0,1385.94125111743,204.13834393974884,889.6972656249999,1302.5390624999998,1458.4960937499998,1548.193359375,1667.236328125
C4,1067950.0,-5619.57973654073,1545.84097190956,-8503.564453125,-6896.874999999999,-5501.7578125,-4205.029296875,-3133.30078125
T8,1067950.0,970.8396641107818,96.5404122143318,519.82421875,923.291015625,982.71484375,1025.830078125,1258.0078125
FT10,1067950.0,9672.592910235806,945.3914861981141,7601.416015624999,8896.923828125,9913.476562499998,10493.75,11091.796874999998
FC6,1067950.0,-2702.5660309233667,1659.7156262569908,-5793.896484375,-4202.05078125,-2692.0654296875,-1148.0957031249998,193.75
FC2,1067950.0,816.8757320446738,920.5488022215145,-1207.32421875,81.884765625,906.787109375,1673.92578125,1926.0253906249998
F4,1067950.0,-5815.406356210716,1668.2714545213266,-8985.107421875,-7254.931640624999,-5684.716796874999,-4362.744140624999,-2947.900390625
F8,1067950.0,8207.552768803183,955.3913854791425,5567.431640624999,7528.33251953125,8394.091796875,9047.265625,9475.5859375
Fp2,1067950.0,-15537.682506678975,3291.9154858094603,-22067.041015625,-18239.501953125,-15159.472656249998,-12720.60546875,-10283.251953125
AF7,1067950.0,473.9165545883761,2465.8598932101595,-4483.740234374999,-1536.328125,690.380859375,2698.53515625,4581.34765625
AF3,1067950.0,-11227.544810772099,1867.5773069355457,-13058.984374999998,-12687.20703125,-12162.939453124998,-9984.033203125,-6991.943359375
AFz,1067950.0,754.919681975031,525.3305205191365,-630.37109375,408.251953125,1030.56640625,1128.3691406249998,1418.408203125
F1,1067950.0,4106.98808976895,593.753406684607,2494.5800781249995,3713.6230468749995,4199.560546875,4394.23828125,5613.818359375
F5,1067950.0,-6486.017308506148,1907.341727736689,-9805.908203125,-8158.0078125,-6384.228515625,-4827.34375,-3118.65234375
FT7,1067950.0,7395.88547398601,466.4430231446909,6059.5703125,7046.142578124999,7541.406249999999,7820.60546875,8062.59765625
FC3,1067950.0,7385.599330794762,924.1168072314556,5426.26953125,6670.703125,7555.419921875,8212.060546875,8764.84375
FCz,1067950.0,197.63962041030712,418.68385538362594,-763.6718749999999,-69.091796875,378.22265625,544.775390625,692.7734374999999
C1,1067950.0,13677.041383636217,940.0619423222778,11561.474609374998,12992.3828125,13926.46484375,14462.255859374998,14898.291015624998
C5,1067950.0,5953.628847863825,1233.6528805136945,3557.8125,4846.435546875,6143.115234375,7092.675781249999,8000.927734375
TP7,1067950.0,9188.3535762058,1375.7494402772954,6632.8125,8030.46875,9363.18359375,10393.701171875,11377.001953125
CP3,1067950.0,13647.244850723422,950.7500634660416,11774.70703125,12884.143066406248,13726.26953125,14488.37890625,15235.3515625
P1,1067950.0,6391.633464760903,731.317605905433,5035.009765625,5728.466796875,6470.410156249999,7093.26171875,7415.332031249999
P5,1067950.0,911.4477347718614,618.0233357152224,-162.01171875,387.25585937499994,924.853515625,1443.45703125,2026.3183593749998
PO7,1067950.0,5455.430392203301,742.9921145803139,3848.974609375,4895.458984375,5608.251953125,6131.15234375,6503.7109375
PO3,1067950.0,1247.7409057931523,442.48922116386564,159.9609375,961.3281249999999,1361.376953125,1650.78125,1882.7636718749998
POz,1067950.0,9736.888765969556,1188.0624295859616,7556.982421875,8730.95703125,9821.435546875,10786.181640625,11622.265625
