,count,mean,std,min,25%,50%,75%,max
time,1037925.0,1037924.0,599246.5668237074,0.0,518962.0,1037924.0,1556886.0,2075848.0
Fp1,1037925.0,-3375.006969048447,509.19275395033884,-4351.806640625,-3738.76953125,-3390.5273437499995,-3036.767578125,-1192.919921875
Fz,1037925.0,-23.04798058062059,192.09563328534975,-440.72265625,-173.779296875,-2.4902343749999996,150.78124999999997,401.806640625
F3,1037925.0,-15000.974861436656,1928.1093831015703,-19157.080078125,-16330.810546874998,-14651.3671875,-13268.115234374998,-12232.568359375
F7,1037925.0,-22904.720187852265,2587.7178737073955,-27512.158203124996,-25065.478515625,-22802.636718749996,-20505.56640625,-18566.845703124996
FT9,1037925.0,5041.421130293766,696.6346920055423,3557.0800781249995,4522.705078125,5070.947265625,5710.009765624999,6124.31640625
FC5,1037925.0,-9141.941617712699,457.07379530214797,-9826.5625,-9472.4609375,-9244.43359375,-8946.337890625,-7435.498046875
FC1,1037925.0,3791.815486775372,511.50984592069466,2630.517578125,3346.58203125,3946.2402343749995,4205.078125,4462.20703125
C3,1037925.0,-1955.4992944343583,491.6946224647445,-2658.984375,-2427.783203125,-2153.41796875,-1455.46875,-941.162109375
T7,1037925.0,-17503.590578388823,918.8653191815533,-18807.421875,-18335.595703125,-17895.3125,-16734.1796875,-15595.117187499998
TP9,1037925.0,-16215.038087983914,411.0247433038423,-16893.701171875,-16571.093749999996,-16261.523437499998,-15878.02734375,-15383.935546875
CP5,1037925.0,2809.0598769216526,159.77694018746374,2410.6445312499995,2680.2734374999995,2822.021484375,2923.046875,3438.818359375
CP1,1037925.0,-6277.90752522122,1991.0415409378204,-10331.054687499998,-7923.779296874999,-5949.462890625,-4426.513671875,-3573.779296875
Pz,1037925.0,-8021.74186402558,485.6482811785064,-8982.03125,-8461.767578125,-7938.671874999999,-7563.134765625,-7347.607421874999
P3,1037925.0,-3979.6770835215093,145.29366519970884,-4270.5078125,-4105.810546875,-3973.6328125,-3858.5449218749995,-3704.150390625
P7,1037925.0,436.28617155321916,131.7119405127417,53.90625,341.30859375,427.14843749999994,542.626953125,862.59765625
O1,1037925.0,-722.3734675893309,978.7284070678181,-2556.8359375,-1533.0078124999998,-628.6621093749999,180.517578125,720.2148437499999
Oz,1037925.0,-5663.124318850185,616.2383451738739,-6625.341796875,-6207.71484375,-5679.736328125,-5104.638671875,-4646.77734375
O2,1037925.0,4561.710005840981,343.96621598802574,3726.123046875,4355.859375,4665.869140625,4857.6171875,5010.888671875
P4,1037925.0,5069.681562484946,680.8036739352423,3512.2558593749995,4562.548828125,5271.630859374999,5642.3828125,5882.275390624999
P8,1037925.0,947.0830244895916,871.5580023274531,-562.890625,183.349609375,1049.51171875,1681.8359375,2209.2773437499995
TP10,1037925.0,-10000.247610024584,909.7392119481423,-11711.132812499998,-10714.2578125,-9888.76953125,-9069.091796875,-8814.55078125
CP6,1037925.0,-623.9224041977533,154.18953456880027,-1048.6328124999998,-692.48046875,-594.873046875,-518.3593749999999,-216.552734375
CP2,1037925.0,-7884.633613282661,954.139959906378,-9243.310546875,-8670.60546875,-7916.015625,-6988.134765625,-6240.722656249999
Cz,1037925.0,-6607.336617897112,1428.9707399278052,-9137.158203124998,-7887.890624999999,-6402.246093749999,-5265.72265625,-4584.716796875
C4,1037925.0,-4173.046601298113,243.97644590628906,-4570.751953125,-4364.35546875,-4263.4765625,-3939.697265625,-3712.548828125
T8,1037925.0,-10009.472783833278,777.3173072078703,-12042.724609375,-10387.597656249998,-9761.03515625,-9478.41796875,-8947.94921875
FT10,1037925.0,-17973.575653967804,770.840381173376,-19312.841796875,-18625.732421875,-18150.341796875,-17289.94140625,-16387.01171875
FC6,1037925.0,-19924.1387172254,402.7326499818311,-20614.16015625,-20311.03515625,-19992.626953125,-19589.990234375,-19053.80859375
FC2,1037925.0,-7893.601072113532,1099.418166973478,-10031.787109374998,-8807.91015625,-7629.833984375,-6929.199218749999,-6380.078125
F4,1037925.0,-4047.8331624695907,387.7252123068105,-4902.685546875,-4445.410156249999,-3849.21875,-3723.92578125,-3464.4042968749995
F8,1037925.0,-9474.465662033022,854.0041002976488,-10956.73828125,-10296.630859375,-9486.083984375,-8624.462890625,-7971.337890624999
Fp2,1037925.0,3323.585143444628,808.123263436289,1904.58984375,2646.6796875,3263.720703125,4086.9140624999995,5325.390625
AF7,1037925.0,5056.505368518092,1064.5944386384776,2984.7167968749995,4134.423828125,5076.46484375,6063.964843749999,7065.429687499999
AF3,1037925.0,-8180.4970462965475,1446.0555599967772,-10990.234375,-9383.496093749998,-8020.99609375,-6856.93359375,-5774.51171875
AFz,1037925.0,2736.417464532601,178.31410866299717,2340.52734375,2597.4609374999995,2717.041015625,2900.0,3239.599609375
F1,1037925.0,-11375.410925513193,1712.937783715382,-14272.119140625,-12929.541015624998,-11162.646484375,-9785.449218749998,-8793.1640625
F5,1037925.0,-8342.358607148126,1219.3575945722002,-10411.279296875,-9441.552734374998,-8363.427734375,-7320.410156249999,-6043.603515625
FT7,1037925.0,-15744.108612793403,1985.379187252815,-19497.119140624996,-17254.052734375,-15633.642578124998,-14286.572265624998,-12675.29296875
FC3,1037925.0,-13852.258601709842,1543.9874987648204,-17184.912109375,-14886.523437499998,-13539.501953125,-12474.4140625,-11685.742187499998
FCz,1037925.0,-4620.303884129919,109.85930706772147,-4860.107421875,-4699.8046875,-4611.474609375,-4518.06640625,-4393.310546874999
C1,1037925.0,-4087.440796983389,370.27406427656814,-4571.97265625,-4398.876953124999,-4190.380859375,-3765.0390625,-3386.9140625
C5,1037925.0,1376.5383006227119,516.205308510673,602.001953125,936.669921875,1179.6875,1893.9453125,2593.06640625
TP7,1037925.0,-10485.335889844446,361.3076080516173,-10888.476562499998,-10703.80859375,-10643.1640625,-10371.484375,-9313.818359375
CP3,1037925.0,3629.192079355294,267.911789144192,2723.6328124999995,3514.208984375,3705.0292968749995,3840.771484375,4177.099609375
P1,1037925.0,-2820.9719909540067,84.17254620961097,-3035.05859375,-2890.0390625,-2830.859375,-2754.8828124999995,-2564.990234375
P5,1037925.0,821.2860837691488,506.7432322839588,-302.97851562499994,491.455078125,929.1503906249999,1259.3749999999998,1694.384765625
PO7,1037925.0,-2502.2054270502144,950.7229923264263,-4324.560546875,-3283.447265625,-2408.837890625,-1632.6660156249998,-1092.87109375
PO3,1037925.0,-2139.4723599199574,334.9765554045313,-2743.017578125,-2402.8320312499995,-2172.94921875,-1800.0,-1643.84765625
POz,1037925.0,-6971.177710711877,355.2620772053389,-7746.240234375,-7069.531249999999,-6915.625,-6699.218749999999,-6302.490234374999
PO4,1037925.0,3711.288422748889,838.7306134692712,1854.345703125,3143.5546875,3936.6699218750005,4430.712890625,4651.318359375
