,count,mean,std,min,25%,50%,75%,max
time,1221775.0,1221774.0,705392.4138142306,0.0,610887.0,1221774.0,1832661.0,2443548.0
Fp1,1221775.0,-8263.851554347159,120.45107792853867,-8591.601562499998,-8356.787109375,-8273.095703125,-8173.925781249999,-6601.5625
Fz,1221775.0,-1060.1300420926393,178.28479401982545,-1627.490234375,-1184.912109375,-1034.912109375,-897.16796875,-631.201171875
F3,1221775.0,-4397.773396136321,725.4153556263502,-6418.261718749999,-4956.4453125,-4173.486328125,-3795.6542968749995,-3466.8457031249995
F7,1221775.0,-1305.5678428285692,80.40498051608257,-1679.8828125,-1350.146484375,-1304.39453125,-1255.224609375,-1034.619140625
FT9,1221775.0,-9830.733569147604,2959.90914659899,-14014.35546875,-12151.8798828125,-10269.970703124998,-8629.931640625,-1427.83203125
FC5,1221775.0,-13947.611482389544,1169.9326354564282,-16189.35546875,-14937.59765625,-13809.521484375,-12956.347656249998,-12144.580078125
FC1,1221775.0,-4025.9013344362584,774.4450079224001,-5933.49609375,-4589.35546875,-3808.837890625,-3326.025390625,-3048.6328125
C3,1221775.0,-7952.885299516201,171.93500545138738,-8466.2109375,-8039.404296875,-7925.537109375,-7859.27734375,-7630.859375
T7,1221775.0,-288.1200528240163,465.12313958663816,-957.5683593749999,-679.7851562499999,-433.00781249999994,56.982421875,795.654296875
TP9,1221775.0,-410073.72931925376,532.3263808608917,-410935.09375,-410455.6875,-410337.06249999994,-409758.43749999994,-408415.21875
CP5,1221775.0,-8070.195464766298,433.6762282468063,-8534.5703125,-8425.68359375,-8234.5703125,-7845.751953124999,-6771.044921874999
CP1,1221775.0,-1014.0310172044132,473.9333165545674,-1683.7402343749998,-1395.166015625,-1190.771484375,-660.3027343749999,129.931640625
Pz,1221775.0,-6538.64506114471,272.9310653071615,-7148.779296874999,-6777.441406249999,-6477.1484375,-6306.396484375,-6019.628906249999
P3,1221775.0,-3866.7838631454492,162.8775810663474,-4240.869140625,-3887.646484375,-3812.890625,-3772.65625,-3533.154296875
P7,1221775.0,-20244.852548234445,461.96743889850336,-20899.853515625,-20683.49609375,-20403.027343749996,-19856.298828125,-19210.05859375
O1,1221775.0,-10709.921672577742,243.07497570737698,-11215.52734375,-10915.576171875,-10748.92578125,-10467.67578125,-9933.10546875
Oz,1221775.0,-10364.814655986871,665.4939317558437,-11045.166015625,-10801.220703125,-10675.244140625,-10080.46875,-8274.951171875
O2,1221775.0,9352.543467352187,1714.3858955876078,6881.542968749999,7873.4375,9007.958984375,10706.982421874998,13134.521484375
P4,1221775.0,6988.721597699492,1238.9758441951365,5306.591796874999,5997.802734375,6702.34375,7840.429687499999,9824.0234375
P8,1221775.0,-2869.1862084940453,1284.7041570833717,-4595.556640625,-4002.0996093749995,-3256.494140625,-1956.3964843749998,207.51953125
TP10,1221775.0,-10219.32119524488,480.27716687056534,-11296.6796875,-10621.19140625,-10172.94921875,-9957.71484375,-9163.720703125
CP6,1221775.0,9095.639730145753,1780.4242184523432,6680.908203125,7529.736328125,8712.744140625,10462.939453125,12950.0
CP2,1221775.0,1403.1684089634573,55.32462996261737,1269.287109375,1359.423828125,1408.837890625,1444.7265624999998,1523.92578125
Cz,1221775.0,1523.68232410485,298.4081663810808,977.5390624999999,1285.8886718749998,1480.517578125,1751.26953125,2144.091796875
C4,1221775.0,-10535.538958071696,201.26486297019014,-10780.859375,-10659.1796875,-10603.417968749998,-10521.337890625,-9728.173828124998
T8,1221775.0,-11053.164013503023,220.11730802452112,-11775.927734375,-11185.791015625,-11091.943359375,-10834.66796875,-10573.779296874998
FT10,1221775.0,5669.946376086086,1171.5369521385267,3817.724609375,4661.865234375,5444.384765625,6455.6640625,8212.646484374998
