,count,mean,std,min,25%,50%,75%,max
time,995750.0,995749.0,574896.819220632,0.0,497874.5,995749.0,1493623.5,1991498.0
Fp1,995750.0,9033.158490135811,448.7059450430023,5491.259765625,8713.0859375,8807.275390625,9309.765624999998,25903.515624999996
Fz,995750.0,467.88049665178573,311.7853853728604,-3182.5195312499995,287.25585937499994,395.55664062499994,742.431640625,16986.03515625
F3,995750.0,-2123.7493248650517,1204.3491443430028,-6096.38671875,-3190.380859375,-2127.294921875,-996.0449218749999,14098.974609374998
F7,995750.0,-1050.5618432537503,1947.747728039911,-5494.921874999999,-2416.9921875,-1866.6015625,575.87890625,14701.855468749998
FT9,995750.0,-648.1039657803477,355.07596594117746,-4130.810546875,-821.875,-654.78515625,-487.64648437499994,16011.81640625
FC5,995750.0,11538.809651124702,650.2997961962482,8229.58984375,10947.412109374998,11411.132812499998,12122.4609375,28408.984374999996
FC1,995750.0,3242.203169770352,190.67013016243573,-223.87695312499997,3103.466796875,3195.5078125,3401.123046875,19946.875
C3,995750.0,6488.853047571319,524.3544372807619,2975.0488281249995,6161.962890625,6468.457031249999,6722.0703125,23182.763671875
T7,995750.0,11554.440062354852,846.2898822595532,8307.861328125,10756.54296875,11498.095703124998,12339.208984374998,28510.302734375
TP9,995750.0,10419.416151112933,912.2673752233163,6966.162109375,9588.57421875,10207.03125,11151.318359374998,27144.23828125
CP5,995750.0,1363.9775541167148,335.8655136047457,-2288.427734375,1161.7675781249998,1458.447265625,1564.404296875,17904.296875
CP1,995750.0,20333.550560389467,559.5903093358992,17193.408203125,19846.533203125,20483.496093749996,20826.220703125,37313.57421875
Pz,995750.0,11182.297061338815,729.749874850657,8150.244140625,10464.111328125,10999.755859375,11807.763671874998,28260.205078125
P3,995750.0,1251.623696167697,577.56310665623,-2505.5175781249995,874.9023437499999,1337.01171875,1424.31640625,17648.828125
P7,995750.0,6957.273822289653,391.9783423421029,3490.380859375,6689.84375,7009.667968749999,7206.73828125,23607.91015625
O1,995750.0,10863.227698872552,585.9724655743529,7585.83984375,10353.7109375,10664.9658203125,11534.570312499998,27741.9921875
Oz,995750.0,3869.728707995308,365.0423719106277,427.83203125,3673.291015625,4011.9140625,4134.521484375,20586.083984375
O2,995750.0,-3720.5488481809407,858.6021568667943,-7384.082031249999,-4372.8515625,-3473.583984375,-3060.400390625,12788.427734375
P4,995750.0,9540.262267468774,563.19038664178,6217.138671875,9014.306640624998,9388.232421875,9993.212890625,26364.16015625
P8,995750.0,23989.760067001553,193.0046030836379,20324.8046875,23900.87890625,24041.748046875,24108.88671875,40476.85546874999
TP10,995750.0,22670.578051296132,455.3693986428698,18560.64453125,22315.8203125,22642.236328125,23065.283203125,38706.93359375
CP6,995750.0,17702.455484245544,887.1343702658965,12638.574218749998,16892.333984375,18292.138671875,18421.875,32786.5234375
CP2,995750.0,26084.922486626758,148.66545153406136,22653.906249999996,25985.498046875,26074.31640625,26189.550781249996,42743.69921875
Cz,995750.0,4319.691710374561,724.8177007984242,1171.142578125,3707.2753906249995,4137.3046875,5005.859374999999,21363.96484375
